Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,495783,33.0,0,4.1005,547.863636364,433.712121212,133560.0,0001-0009-0433,2,KO
0,495814,123.0,3,8.09025,545.369918699,431.069105691,133560.0,0004-0009-0430,2,KO
0,495878,119.0,9,7.68225,542.432773109,431.306722689,133560.0,0010-0010-0431,2,KO
0,495845,99.0,6,7.59025,545.792929293,432.095959596,133560.0,0007-0009-0432,2,KO
0,495908,73.0,12,6.4965,539.061643836,431.664383562,133560.0,0013-0008-0432,2,KO
0,495823,204.0,4,10.02525,543.029411765,428.68627451,133560.0,0005-0009-0427,2,KO
0,495919,101.0,13,7.44875,536.163366337,430.569306931,133560.0,0014-0010-0431,2,KO
0,495793,62.0,1,5.5405,548.838709677,433.290322581,133560.0,0002-0008-0433,2,KO
0,495889,87.0,10,7.386,542.488505747,431.959770115,133560.0,0011-0009-0432,2,KO
0,495856,155.0,7,8.63425,543.790322581,430.687096774,133560.0,0008-0008-0430,2,KO
0,495804,97.0,2,7.4525,547.345360825,431.871134021,133560.0,0003-0009-0430,2,KO
0,495835,136.0,5,8.0055,547.911764706,431.691176471,133560.0,0006-0009-0431,2,KO
0,495867,173.0,8,8.79525,543.355491329,430.193641618,133560.0,0009-0008-0430,2,KO
0,495899,96.0,11,7.14025,542.572916667,431.739583333,133560.0,0012-0010-0432,2,KO
0,495930,142.0,14,8.02,535.943661972,429.647887324,133560.0,0015-0010-0430,2,KO
1,495799,394.0,2,13.0245,620.11928934,411.842639594,133560.0,0003-0004-0414,2,KO
1,495781,238.0,0,8.9935,626.74789916,430.756302521,133560.0,0001-0007-0431,2,KO
1,495809,298.0,3,11.04675,613.684563758,416.577181208,133560.0,0004-0004-0417,2,KO
1,495790,349.0,1,11.683,623.73782235,420.522922636,133560.0,0002-0005-0419,2,KO
2,495780,71.0,0,5.3505,534.964788732,419.936619718,133560.0,0001-0006-0420,2,KO
2,495811,86.0,3,5.66225,534.279069767,411.906976744,133560.0,0004-0006-0412,2,KO
2,495843,54.0,6,4.6925,525.444444444,415.981481481,133560.0,0007-0007-0416,2,KO
2,495875,31.0,9,4.3935,524.016129032,422.983870968,133560.0,0010-0007-0423,2,KO
2,495791,49.0,1,4.56975,533.153061224,420.969387755,133560.0,0002-0006-0421,2,KO
2,495854,109.0,7,7.654,520.417431193,415.683486239,133560.0,0008-0006-0416,2,KO
2,495821,32.0,4,4.28675,529.71875,412.15625,133560.0,0005-0007-0412,2,KO
2,495801,72.0,2,5.76725,532.888888889,410.5,133560.0,0003-0006-0411,2,KO
2,495833,41.0,5,4.4425,520.987804878,412.06097561,133560.0,0006-0007-0412,2,KO
2,495865,60.0,8,5.40025,520.333333333,419.533333333,133560.0,0009-0006-0419,2,KO
3,495895,313.0,11,10.551,583.583067093,409.71086262,133560.0,0012-0006-0409,2,KO
3,495779,231.0,0,9.37275,600.443722944,412.915584416,133560.0,0001-0005-0412,2,KO
3,495810,38.0,3,4.88575,597.421052632,411.736842105,133560.0,0004-0005-0411,2,KO
3,495842,477.0,6,16.41375,594.793501048,416.562893082,133560.0,0007-0006-0419,2,KO
3,495874,591.0,9,16.6185,583.98392555,418.491539763,133560.0,0010-0006-0421,2,KO
3,495887,522.0,10,16.46225,581.277777778,417.64559387,133560.0,0011-0007-0420,2,KO
3,495789,170.0,1,8.11625,596.088235294,411.341176471,133560.0,0002-0004-0411,2,KO
3,495853,462.0,7,15.376,589.75974026,419.725108225,133560.0,0008-0005-0421,2,KO
3,495819,349.0,4,13.46775,605.351002865,414.101719198,133560.0,0005-0005-0413,2,KO
3,495800,97.0,2,6.5055,597.077319588,408.634020619,133560.0,0003-0005-0409,2,KO
3,495832,352.0,5,11.6955,603.130681818,415.46875,133560.0,0006-0006-0415,2,KO
3,495864,547.0,8,14.80625,586.461608775,418.851005484,133560.0,0009-0005-0420,2,KO
4,496070,304.0,25,11.1925,513.394736842,409.440789474,133560.0,0026-0008-0409,2,KO
4,496004,316.0,20,11.20575,520.091772152,398.791139241,133560.0,0021-0006-0399,2,KO
4,495937,216.0,15,8.74975,517.097222222,400.185185185,133560.0,0016-0007-0400,2,KO
4,495808,187.0,3,8.022,519.745989305,393.5,133560.0,0004-0003-0394,2,KO
4,495885,198.0,10,8.47225,524.909090909,399.939393939,133560.0,0011-0005-0400,2,KO
4,495947,220.0,16,8.839,516.504545455,397.586363636,133560.0,0017-0004-0397,2,KO
4,495817,219.0,4,8.69375,520.582191781,390.299086758,133560.0,0005-0003-0390,2,KO
4,495894,226.0,11,8.94125,525.451327434,401.225663717,133560.0,0012-0005-0401,2,KO
4,495829,225.0,5,8.992,524.513333333,386.575555556,133560.0,0006-0003-0387,2,KO
4,495957,212.0,17,8.507,516.103773585,397.745283019,133560.0,0018-0005-0397,2,KO
4,496084,255.0,26,10.51625,511.264705882,412.088235294,133560.0,0027-0008-0412,2,KO
4,496019,322.0,21,11.36325,514.549689441,406.779503106,133560.0,0022-0008-0406,2,KO
4,495839,226.0,6,8.9655,520.309734513,389.278761062,133560.0,0007-0003-0389,2,KO
