Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,705930,41.0,0,3.7655,389.256097561,704.5,195878.0,0001-0040-0704,3,KO
0,706027,44.0,3,3.9005,389.113636364,701.795454545,195878.0,0004-0029-0701,3,KO
0,706056,45.0,4,3.986,392.788888889,697.588888889,195878.0,0005-0029-0697,3,KO
0,706377,32.0,14,3.4525,398.5,688.6875,195878.0,0015-0038-0688,3,KO
0,705998,41.0,2,3.7655,392.256097561,703.5,195878.0,0003-0033-0703,3,KO
0,706415,30.0,15,3.4525,398.7,688.0,195878.0,0016-0038-0688,3,KO
0,705965,42.0,1,3.9005,391.30952381,704.571428571,195878.0,0002-0035-0704,3,KO
0,706114,45.0,6,3.9005,394.5,695.5,195878.0,0007-0031-0695,3,KO
0,706242,31.0,10,3.404,401.016129032,691.983870968,195878.0,0011-0031-0691,3,KO
0,706274,31.0,11,3.154,401.5,693.5,195878.0,0012-0032-0693,3,KO
0,706083,45.0,5,3.986,394.166666667,698.322222222,195878.0,0006-0027-0698,3,KO
0,706211,41.0,9,3.8115,400.524390244,693.914634146,195878.0,0010-0029-0694,3,KO
0,706307,27.0,12,3.26775,400.203703704,689.277777778,195878.0,0013-0033-0689,3,KO
0,706339,28.0,13,3.32,400.107142857,687.571428571,195878.0,0014-0032-0687,3,KO
0,706182,49.0,8,4.236,398.071428571,695.030612245,195878.0,0009-0034-0695,3,KO
0,706148,46.0,7,4.055,395.152173913,692.47826087,195878.0,0008-0034-0692,3,KO
0,706483,27.0,17,3.177,398.759259259,687.907407407,195878.0,0018-0035-0688,3,KO
0,706448,30.0,16,3.30275,399.0,687.166666667,195878.0,0017-0033-0687,3,KO
1,707851,64.0,55,5.5005,341.390625,646.96875,195878.0,0056-0038-0647,3,KO
1,708747,51.0,76,4.21225,353.598039216,635.382352941,195878.0,0077-0039-0635,3,KO
1,705928,43.0,0,3.9005,341.61627907,657.523255814,195878.0,0001-0038-0657,3,KO
1,706958,29.0,30,3.30275,344.224137931,652.086206897,195878.0,0031-0031-0652,3,KO
1,706445,36.0,16,3.6065,336.805555556,653.527777778,195878.0,0017-0030-0653,3,KO
1,709517,47.0,93,4.1085,359.563829787,615.946808511,195878.0,0094-0043-0616,3,KO
1,708611,47.0,73,4.236,352.819148936,637.968085106,195878.0,0074-0045-0638,3,KO
1,707584,46.0,48,4.96925,342.0,647.956521739,195878.0,0049-0032-0648,3,KO
1,708096,39.0,61,3.9005,341.756410256,646.602564103,195878.0,0062-0037-0646,3,KO
1,706305,42.0,12,4.055,335.738095238,654.214285714,195878.0,0013-0031-0654,3,KO
1,706055,41.0,4,3.986,340.841463415,653.865853659,195878.0,0005-0028-0654,3,KO
1,706180,48.0,8,4.1085,338.5,655.0,195878.0,0009-0032-0655,3,KO
1,707972,50.0,58,4.21225,344.68,647.46,195878.0,0059-0038-0647,3,KO
1,709252,27.0,87,3.217,359.092592593,627.018518519,195878.0,0088-0041-0627,3,KO
1,709381,45.0,90,3.986,358.744444444,620.055555556,195878.0,0091-0041-0620,3,KO
1,708378,54.0,68,5.0,346.037037037,647.314814815,195878.0,0069-0040-0648,3,KO
1,707486,73.0,45,6.481,339.431506849,649.349315068,195878.0,0046-0028-0649,3,KO
1,706847,27.0,27,3.30275,344.648148148,653.796296296,195878.0,0028-0034-0654,3,KO
1,706589,38.0,20,3.9005,343.868421053,653.289473684,195878.0,0021-0038-0653,3,KO
1,708253,55.0,65,5.38475,343.427272727,647.463636364,195878.0,0066-0037-0648,3,KO
1,708893,39.0,79,3.8115,350.474358974,633.08974359,195878.0,0080-0044-0633,3,KO
1,707091,67.0,34,5.927,339.395522388,654.634328358,195878.0,0035-0032-0655,3,KO
1,706704,41.0,23,4.055,343.256097561,652.695121951,195878.0,0024-0037-0653,3,KO
1,707351,41.0,41,3.9005,343.37804878,649.37804878,195878.0,0042-0036-0649,3,KO
1,707732,64.0,52,5.9565,341.90625,646.625,195878.0,0053-0036-0646,3,KO
1,709035,35.0,82,3.5155,354.928571429,630.442857143,195878.0,0083-0042-0630,3,KO
1,709160,26.0,85,3.05275,355.653846154,627.384615385,195878.0,0086-0035-0627,3,KO
1,709295,34.0,88,3.5155,361.5,628.0,195878.0,0089-0037-0628,3,KO
1,705964,36.0,1,3.7655,340.166666667,656.555555556,195878.0,0002-0034-0656,3,KO
1,709421,44.0,91,3.986,360.613636364,618.863636364,195878.0,0092-0035-0619,3,KO
1,706082,45.0,5,4.1085,339.344444444,654.944444444,195878.0,0006-0026-0655,3,KO
1,707234,57.0,38,5.58075,339.868421053,653.885964912,195878.0,0039-0035-0654,3,KO
1,707618,41.0,49,3.9005,342.768292683,646.597560976,195878.0,0050-0030-0646,3,KO
1,708515,42.0,71,3.986,353.452380952,636.714285714,195878.0,0072-0042-0637,3,KO
1,706208,48.0,9,4.303,338.5625,654.916666667,195878.0,0010-0026-0655,3,KO
1,706337,39.0,13,3.7655,334.08974359,652.5,195878.0,0014-0030-0652,3,KO
1,708134,36.0,62,3.62125,341.0,645.805555556,195878.0,0063-0035-0645,3,KO
1,707386,63.0,42,5.9495,341.325396825,652.388888889,195878.0,0043-0030-0653,3,KO
1,707771,48.0,53,4.303,341.895833333,644.020833333,195878.0,0054-0033-0644,3,KO
1,707129,68.0,35,5.7465,340.911764706,656.058823529,195878.0,0036-0036-0656,3,KO
1,707518,38.0,46,3.805,344.105263158,647.631578947,195878.0,0047-0028-0647,3,KO
1,708797,53.0,77,4.77825,354.08490566,634.141509434,195878.0,0078-0046-0634,3,KO
1,706482,38.0,17,3.7655,340.605263158,653.289473684,195878.0,0018-0034-0653,3,KO
1,707891,63.0,56,5.40025,342.404761905,646.325396825,195878.0,0057-0036-0646,3,KO
1,708659,78.0,74,5.82425,351.923076923,638.679487179,195878.0,0075-0044-0639,3,KO
1,706992,25.0,31,3.05275,345.46,652.74,195878.0,0032-0032-0653,3,KO
1,708016,43.0,59,4.055,344.26744186,647.523255814,195878.0,0060-0041-0647,3,KO
1,706740,43.0,24,4.055,343.406976744,653.662790698,195878.0,0025-0035-0654,3,KO
1,708175,37.0,63,3.805,341.932432432,645.445945946,195878.0,0064-0038-0645,3,KO
1,708940,43.0,80,3.986,353.453488372,631.174418605,195878.0,0081-0043-0631,3,KO
1,705997,38.0,2,3.88975,339.578947368,656.578947368,195878.0,0003-0032-0656,3,KO
1,706627,37.0,21,3.7655,344.797297297,653.364864865,195878.0,0022-0038-0653,3,KO
1,706113,45.0,6,3.986,338.322222222,654.1,195878.0,0007-0030-0654,3,KO
1,706241,45.0,10,4.1085,339.366666667,653.833333333,195878.0,0011-0030-0654,3,KO
1,707270,37.0,39,3.6925,341.364864865,647.635135135,195878.0,0040-0033-0647,3,KO
1,707654,44.0,50,3.986,345.659090909,646.818181818,195878.0,0051-0033-0647,3,KO
1,708422,53.0,69,5.1255,347.726415094,647.91509434,195878.0,0070-0042-0648,3,KO
1,706375,40.0,14,3.7655,336.425,653.775,195878.0,0015-0036-0653,3,KO
1,706887,36.0,28,3.7025,343.833333333,653.277777778,195878.0,0029-0038-0653,3,KO
1,708293,42.0,66,3.9005,342.428571429,645.30952381,195878.0,0067-0037-0645,3,KO
1,707931,65.0,57,5.1925,344.3,647.115384615,195878.0,0058-0037-0647,3,KO
1,707160,62.0,36,5.5425,338.096774194,654.790322581,195878.0,0037-0029-0655,3,KO
1,708056,35.0,60,3.6505,341.185714286,647.528571429,195878.0,0061-0037-0647,3,KO
1,709336,37.0,89,3.6505,359.959459459,623.283783784,195878.0,0090-0038-0623,3,KO
1,707420,41.0,43,3.736,342.06097561,649.06097561,195878.0,0044-0030-0649,3,KO
1,707548,38.0,47,3.7655,341.526315789,646.815789474,195878.0,0048-0026-0646,3,KO
1,709468,47.0,92,4.2495,356.925531915,619.308510638,195878.0,0093-0043-0619,3,KO
1,706515,39.0,18,3.7655,341.371794872,653.628205128,195878.0,0019-0032-0653,3,KO
1,707027,31.0,32,3.5155,345.629032258,652.758064516,195878.0,0033-0033-0652,3,KO
1,708561,42.0,72,3.986,355.476190476,636.595238095,195878.0,0073-0041-0637,3,KO
1,709078,31.0,83,3.486,354.725806452,627.564516129,195878.0,0084-0038-0628,3,KO
1,709206,33.0,86,3.4525,355.409090909,628.045454545,195878.0,0087-0041-0628,3,KO
1,706772,37.0,25,3.8275,344.5,653.5,195878.0,0026-0030-0653,3,KO
1,706026,40.0,3,3.9005,337.65,656.375,195878.0,0004-0028-0656,3,KO
1,706666,40.0,22,3.736,345.0,654.0,195878.0,0023-0038-0654,3,KO
1,707311,66.0,40,6.15075,340.651515152,652.424242424,195878.0,0041-0037-0653,3,KO
1,706412,35.0,15,3.6925,339.671428571,654.471428571,195878.0,0016-0035-0654,3,KO
1,707692,46.0,51,4.1085,346.630434783,645.97826087,195878.0,0052-0034-0646,3,KO
1,706925,34.0,29,3.5155,344.147058824,652.5,195878.0,0030-0035-0652,3,KO
1,708845,46.0,78,3.986,353.152173913,630.0,195878.0,0079-0043-0630,3,KO
1,706146,49.0,7,4.31625,337.826530612,652.602040816,195878.0,0008-0032-0652,3,KO
1,707810,68.0,54,5.7165,341.75,645.544117647,195878.0,0055-0034-0646,3,KO
1,706272,52.0,11,4.3585,339.75,654.153846154,195878.0,0012-0030-0654,3,KO
1,708704,52.0,75,4.5,351.884615385,637.653846154,195878.0,0076-0040-0638,3,KO
1,706810,27.0,26,3.05275,342.574074074,653.907407407,195878.0,0027-0035-0654,3,KO
1,707454,42.0,44,3.886,343.595238095,648.119047619,195878.0,0045-0028-0648,3,KO
1,708988,32.0,81,3.30275,355.0,632.0,195878.0,0082-0043-0632,3,KO
1,708336,42.0,67,3.9005,345.619047619,644.595238095,195878.0,0068-0040-0644,3,KO
1,707057,34.0,33,3.5155,342.0,651.5,195878.0,0034-0027-0651,3,KO
1,706551,37.0,19,3.5155,341.959459459,652.418918919,195878.0,0020-0034-0652,3,KO
1,708213,35.0,64,3.5155,343.871428571,646.271428571,195878.0,0065-0035-0646,3,KO
1,708469,38.0,70,3.6505,351.026315789,641.342105263,195878.0,0071-0045-0641,3,KO
2,706473,29.0,17,3.404,332.775862069,578.603448276,195878.0,0018-0025-0578,3,KO
2,706508,80.0,18,5.8435,338.275,581.225,195878.0,0019-0025-0581,3,KO
2,705922,40.0,0,3.7655,320.575,594.3,195878.0,0001-0032-0594,3,KO
2,706018,37.0,3,3.5155,316.040540541,587.581081081,195878.0,0004-0020-0587,3,KO
2,706402,46.0,15,3.986,337.108695652,574.804347826,195878.0,0016-0025-0574,3,KO
2,706048,31.0,4,3.404,314.822580645,582.112903226,195878.0,0005-0021-0582,3,KO
2,706369,31.0,14,3.404,336.758064516,582.887096774,195878.0,0015-0030-0583,3,KO
2,705990,43.0,2,3.886,316.476744186,588.918604651,195878.0,0003-0025-0589,3,KO
2,706436,79.0,16,5.607,331.765822785,579.993670886,195878.0,0017-0021-0580,3,KO
2,705957,41.0,1,3.986,323.914634146,592.012195122,195878.0,0002-0027-0592,3,KO
2,706138,46.0,7,4.1505,312.0,578.847826087,195878.0,0008-0024-0579,3,KO
2,706298,48.0,12,4.31625,324.8125,580.8125,195878.0,0013-0024-0580,3,KO
2,706075,38.0,5,3.7655,318.289473684,585.605263158,195878.0,0006-0019-0585,3,KO
2,706105,42.0,6,3.9005,308.571428571,583.69047619,195878.0,0007-0022-0583,3,KO
2,706201,33.0,9,3.6505,315.227272727,585.075757576,195878.0,0010-0019-0585,3,KO
2,706233,34.0,10,3.404,317.205882353,583.0,195878.0,0011-0022-0583,3,KO
2,706265,40.0,11,3.7655,322.425,584.7,195878.0,0012-0023-0584,3,KO
2,706172,46.0,8,4.055,308.0,583.5,195878.0,0009-0024-0583,3,KO
2,706621,48.0,21,4.25,334.770833333,580.416666667,195878.0,0022-0032-0580,3,KO
2,706544,67.0,19,4.84225,339.679104478,578.932835821,195878.0,0020-0027-0578,3,KO
2,706582,45.0,20,3.986,335.677777778,579.9,195878.0,0021-0031-0580,3,KO
3,707083,124.0,34,7.47225,318.532258065,572.572580645,195878.0,0035-0024-0572,3,KO
3,706696,116.0,23,6.3555,309.362068966,578.456896552,195878.0,0024-0029-0578,3,KO
3,707341,108.0,41,6.104,327.092592593,566.435185185,195878.0,0042-0026-0566,3,KO
3,705923,115.0,0,6.354,274.160869565,604.430434783,195878.0,0001-0033-0604,3,KO
3,706049,115.0,4,6.2595,283.02173913,596.091304348,195878.0,0005-0022-0596,3,KO
3,706439,114.0,16,6.2595,302.035087719,585.122807018,195878.0,0017-0024-0585,3,KO
3,707719,96.0,52,5.8825,331.34375,564.666666667,195878.0,0053-0023-0564,3,KO
3,706948,147.0,30,7.34625,317.071428571,575.112244898,195878.0,0031-0021-0574,3,KO
3,706202,122.0,9,6.473,293.983606557,590.508196721,195878.0,0010-0020-0590,3,KO
3,706330,131.0,13,7.05725,297.202290076,584.232824427,195878.0,0014-0023-0584,3,KO
3,707608,85.0,49,5.52075,330.641176471,566.770588235,195878.0,0050-0020-0567,3,KO
3,707225,107.0,38,6.0095,324.387850467,568.509345794,195878.0,0039-0026-0568,3,KO
3,706076,114.0,5,6.3635,285.280701754,595.956140351,195878.0,0006-0020-0596,3,KO
3,707475,84.0,45,5.5265,333.702380952,564.845238095,195878.0,0046-0017-0564,3,KO
3,706580,120.0,20,6.40025,305.441666667,580.466666667,195878.0,0021-0029-0580,3,KO
3,706837,90.0,27,5.52075,318.822222222,574.088888889,195878.0,0028-0024-0574,3,KO
