Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,540424,44.0,0,3.9005,480.75,751.704545455,291847.0,0001-0018-0751,2,KO
0,540456,52.0,1,4.305,481.5,760.769230769,291847.0,0002-0017-0761,2,KO
0,540568,55.0,5,4.37175,482.845454545,746.427272727,291847.0,0006-0013-0746,2,KO
0,540509,65.0,3,5.031,482.146153846,743.530769231,291847.0,0004-0014-0744,2,KO
0,540482,58.0,2,4.4425,481.155172414,753.517241379,291847.0,0003-0014-0753,2,KO
0,540628,32.0,7,3.5495,488.0,737.6875,291847.0,0008-0014-0738,2,KO
0,540598,74.0,6,5.16225,490.391891892,739.351351351,291847.0,0007-0015-0740,2,KO
1,540425,293.0,0,10.301,443.752559727,764.189419795,291847.0,0001-0019-0764,2,KO
1,540569,266.0,5,9.70225,445.428571429,760.748120301,291847.0,0006-0014-0761,2,KO
1,540539,292.0,4,10.6745,445.400684932,759.534246575,291847.0,0005-0013-0760,2,KO
1,540511,314.0,3,10.4425,447.595541401,760.694267516,291847.0,0004-0016-0761,2,KO
1,540658,258.0,8,9.349,444.608527132,752.135658915,291847.0,0009-0015-0752,2,KO
1,540483,318.0,2,10.56475,444.858490566,764.305031447,291847.0,0003-0015-0764,2,KO
1,540629,295.0,7,11.12825,444.462711864,756.777966102,291847.0,0008-0015-0756,2,KO
1,540455,319.0,1,10.831,445.678683386,763.606583072,291847.0,0002-0016-0763,2,KO
1,540599,285.0,6,9.7975,447.071929825,758.163157895,291847.0,0007-0016-0758,2,KO
2,540426,26.0,0,2.927,340.5,771.0,291847.0,0001-0020-0771,2,KO
2,540458,27.0,1,3.05275,341.425925926,774.092592593,291847.0,0002-0019-0774,2,KO
2,540484,27.0,2,3.05275,341.574074074,767.907407407,291847.0,0003-0016-0768,2,KO
3,540664,262.0,8,9.43075,421.160305344,789.629770992,291847.0,0009-0021-0790,2,KO
3,540457,1109.0,1,23.349,427.794860234,790.448602344,291847.0,0002-0018-0792,2,KO
3,540601,810.0,6,18.40525,432.343209877,777.560493827,291847.0,0007-0018-0777,2,KO
3,540633,1065.0,7,22.92575,429.07370892,780.623943662,291847.0,0008-0019-0780,2,KO
3,540427,456.0,0,12.657,419.826754386,782.699561404,291847.0,0001-0021-0783,2,KO
3,540571,794.0,5,17.84425,431.673803526,779.185138539,291847.0,0006-0016-0779,2,KO
3,540542,755.0,4,17.8665,431.88013245,781.972847682,291847.0,0005-0016-0782,2,KO
3,540513,790.0,3,18.31425,432.489873418,783.036708861,291847.0,0004-0018-0783,2,KO
3,540485,801.0,2,19.042,431.664794007,784.225343321,291847.0,0003-0017-0784,2,KO
4,540459,78.0,1,5.54925,483.243589744,797.102564103,291847.0,0002-0020-0797,2,KO
4,540429,59.0,0,4.46225,485.974576271,801.56779661,291847.0,0001-0023-0801,2,KO
4,540545,61.0,4,4.81,485.483606557,792.745901639,291847.0,0005-0019-0792,2,KO
4,540516,64.0,3,4.824,486.140625,793.671875,291847.0,0004-0021-0793,2,KO
4,540486,74.0,2,5.17625,484.378378378,794.040540541,291847.0,0003-0018-0794,2,KO
5,540808,42.0,13,3.9005,502.833333333,780.333333333,291847.0,0014-0018-0780,2,KO
5,540460,36.0,1,3.6505,506.75,800.5,291847.0,0002-0021-0800,2,KO
5,540780,42.0,12,4.1085,501.642857143,777.714285714,291847.0,0013-0017-0778,2,KO
5,540430,35.0,0,3.5155,507.071428571,800.557142857,291847.0,0001-0024-0800,2,KO
5,540544,34.0,4,3.5155,511.882352941,783.382352941,291847.0,0005-0018-0783,2,KO
5,540515,33.0,3,3.4525,508.318181818,790.106060606,291847.0,0004-0020-0790,2,KO
