Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,468261,26.0,1,3.177,540.807692308,559.269230769,160943.0,0002-0033-0559,2,KO
0,468228,27.0,0,3.35725,534.351851852,561.833333333,160943.0,0001-0034-0562,2,KO
1,468227,35.0,0,3.5615,554.128571429,530.071428571,160943.0,0001-0033-0530,2,KO
1,468291,55.0,2,4.6445,557.1,537.663636364,160943.0,0003-0030-0538,2,KO
1,468418,30.0,6,3.404,554.233333333,536.866666667,160943.0,0007-0028-0536,2,KO
1,469186,103.0,26,6.38775,527.684466019,532.276699029,160943.0,0027-0044-0532,2,KO
1,468673,63.0,14,4.6575,545.341269841,552.166666667,160943.0,0015-0036-0552,2,KO
1,469387,59.0,30,4.574,526.110169492,535.63559322,160943.0,0031-0054-0536,2,KO
1,468745,55.0,16,4.5,542.427272727,552.154545455,160943.0,0017-0035-0552,2,KO
1,468360,46.0,4,3.96225,551.086956522,544.826086957,160943.0,0005-0032-0545,2,KO
1,468567,84.0,11,5.49775,547.988095238,539.488095238,160943.0,0012-0028-0539,2,KO
1,468823,98.0,18,6.146,538.357142857,547.56122449,160943.0,0019-0039-0547,2,KO
1,469140,76.0,25,5.26975,525.065789474,535.157894737,160943.0,0026-0048-0535,2,KO
1,469330,61.0,29,4.75,527.663934426,532.647540984,160943.0,0030-0051-0532,2,KO
1,468511,75.0,9,5.2915,550.34,538.686666667,160943.0,0010-0032-0539,2,KO
1,469277,59.0,28,4.84675,529.720338983,532.923728814,160943.0,0029-0043-0532,2,KO
1,468635,84.0,13,5.66225,545.023809524,548.321428571,160943.0,0014-0036-0548,2,KO
1,468327,27.0,3,3.76075,554.87037037,538.907407407,160943.0,0004-0036-0540,2,KO
1,468389,55.0,5,4.71,551.863636364,546.209090909,160943.0,0006-0028-0546,2,KO
1,468709,46.0,15,4.236,537.891304348,551.326086957,160943.0,0016-0035-0551,2,KO
1,468260,35.0,1,3.7655,554.7,529.842857143,160943.0,0002-0032-0529,2,KO
1,468450,30.0,7,3.5615,552.866666667,540.8,160943.0,0008-0031-0541,2,KO
1,469090,53.0,24,4.4425,522.160377358,540.632075472,160943.0,0025-0049-0540,2,KO
1,468783,72.0,17,5.30175,545.25,552.402777778,160943.0,0018-0037-0552,2,KO
1,469039,82.0,23,7.022,528.43902439,539.0,160943.0,0024-0048-0540,2,KO
1,468905,59.0,20,6.82425,527.110169492,553.974576271,160943.0,0021-0041-0553,2,KO
1,468597,80.0,12,6.20275,545.225,544.975,160943.0,0013-0029-0544,2,KO
1,469233,70.0,27,5.5715,528.314285714,531.328571429,160943.0,0028-0046-0531,2,KO
1,468478,71.0,8,5.02075,552.063380282,540.176056338,160943.0,0009-0027-0540,2,KO
1,468862,57.0,19,4.46225,531.973684211,547.640350877,160943.0,0020-0039-0547,2,KO
1,468988,50.0,22,4.97175,525.2,541.66,160943.0,0023-0041-0541,2,KO
1,468538,88.0,10,5.851,546.0,539.454545455,160943.0,0011-0026-0539,2,KO
2,468326,30.0,3,3.9535,497.866666667,521.8,160943.0,0004-0035-0521,2,KO
