Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,766539,363.0,0,11.04675,178.758953168,555.827823691,116065.0,0001-0011-0555,3,KO
0,766607,377.0,2,11.42075,182.444297082,552.831564987,116065.0,0003-0007-0552,3,KO
0,766914,383.0,11,11.2135,206.593994778,546.173629243,116065.0,0012-0006-0545,3,KO
0,767106,385.0,17,11.40025,216.88961039,536.102597403,116065.0,0018-0005-0536,3,KO
0,767365,310.0,26,10.233,241.24516129,527.396774194,116065.0,0027-0008-0527,3,KO
0,767172,357.0,19,11.081,221.578431373,531.595238095,116065.0,0020-0007-0531,3,KO
0,766746,377.0,6,11.33575,196.828912467,547.659151194,116065.0,0007-0010-0547,3,KO
0,766943,437.0,12,13.2675,210.026315789,545.229977117,116065.0,0013-0007-0545,3,KO
0,767198,376.0,20,11.588,224.311170213,530.29787234,116065.0,0021-0006-0530,3,KO
0,766812,392.0,8,11.52075,201.956632653,547.778061224,116065.0,0009-0008-0547,3,KO
0,766675,381.0,4,11.33575,190.090551181,548.211286089,116065.0,0005-0008-0548,3,KO
0,767312,334.0,24,10.94125,238.326347305,527.092814371,116065.0,0025-0008-0527,3,KO
0,767252,372.0,22,11.4555,232.010752688,529.02688172,116065.0,0023-0010-0529,3,KO
0,767337,357.0,25,12.40675,239.345938375,525.816526611,116065.0,0026-0007-0523,3,KO
0,766573,360.0,1,11.10325,180.188888889,556.208333333,116065.0,0002-0007-0556,3,KO
0,767074,395.0,16,11.5415,215.143037975,538.558227848,116065.0,0017-0006-0538,3,KO
0,767394,297.0,27,10.0945,244.355218855,527.587542088,116065.0,0028-0007-0527,3,KO
0,766880,403.0,10,11.85325,205.249379653,547.254342432,116065.0,0011-0008-0547,3,KO
0,767008,427.0,14,13.3285,213.2470726,539.87236534,116065.0,0015-0008-0538,3,KO
0,767140,371.0,18,11.66775,219.020215633,533.742587601,116065.0,0019-0005-0534,3,KO
0,766846,399.0,9,11.75,202.976190476,546.171679198,116065.0,0010-0007-0546,3,KO
0,766974,403.0,13,11.903,209.643920596,541.916873449,116065.0,0014-0007-0542,3,KO
0,767038,408.0,15,11.75,213.943627451,539.156862745,116065.0,0016-0007-0539,3,KO
0,766780,380.0,7,11.13425,199.328947368,547.073684211,116065.0,0008-0009-0547,3,KO
0,766641,378.0,3,11.338,187.156084656,549.952380952,116065.0,0004-0008-0549,3,KO
