Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,725851,52.0,0,4.45425,577.307692308,360.442307692,203260.0,0001-0005-0360,3,KO
0,725883,58.0,3,4.574,579.396551724,360.75862069,203260.0,0004-0003-0361,3,KO
0,725899,67.0,4,5.0645,585.067164179,352.78358209,203260.0,0005-0008-0353,3,KO
0,725914,50.0,5,4.12175,587.56,350.46,203260.0,0006-0004-0350,3,KO
0,725945,65.0,7,4.795,583.638461538,356.776923077,203260.0,0008-0006-0357,3,KO
0,725932,48.0,6,4.3585,583.3125,359.145833333,203260.0,0007-0008-0359,3,KO
0,725971,54.0,9,4.5495,575.388888889,366.259259259,203260.0,0010-0008-0367,3,KO
0,725874,50.0,2,4.37175,575.88,364.58,203260.0,0003-0005-0364,3,KO
0,725862,55.0,1,4.91225,577.118181818,362.245454545,203260.0,0002-0005-0362,3,KO
0,725957,67.0,8,4.9155,580.962686567,358.485074627,203260.0,0009-0007-0358,3,KO
1,726472,53.0,39,4.8195,569.349056604,360.009433962,203260.0,0040-0005-0360,3,KO
1,726351,92.0,32,5.744,570.641304348,357.858695652,203260.0,0033-0005-0358,3,KO
1,725900,36.0,4,3.4525,630.0,355.666666667,203260.0,0005-0009-0355,3,KO
1,726209,82.0,23,5.30175,575.731707317,350.573170732,203260.0,0024-0006-0350,3,KO
1,726151,87.0,20,5.70925,580.051724138,365.982758621,203260.0,0021-0010-0366,3,KO
1,726279,103.0,28,7.31825,567.946601942,356.121359223,203260.0,0029-0004-0357,3,KO
1,726535,32.0,42,4.354,566.25,357.125,203260.0,0043-0008-0358,3,KO
1,725956,39.0,8,3.7655,618.730769231,354.653846154,203260.0,0009-0006-0354,3,KO
1,726404,90.0,35,5.7035,570.366666667,358.211111111,203260.0,0036-0005-0358,3,KO
1,725850,35.0,0,3.654,638.614285714,354.614285714,203260.0,0001-0004-0354,3,KO
1,725982,35.0,10,3.6065,611.442857143,357.785714286,203260.0,0011-0005-0357,3,KO
1,726174,92.0,21,5.8555,578.706521739,359.902173913,203260.0,0022-0011-0359,3,KO
1,726493,49.0,40,4.5275,569.520408163,360.316326531,203260.0,0041-0007-0361,3,KO
1,725916,41.0,5,3.7655,627.5,356.256097561,203260.0,0006-0006-0356,3,KO
1,726044,25.0,14,2.927,605.46,363.9,203260.0,0015-0005-0364,3,KO
1,726236,109.0,25,6.308,577.747706422,352.766055046,203260.0,0026-0003-0353,3,KO
1,726419,83.0,36,5.48025,568.897590361,357.006024096,203260.0,0037-0004-0357,3,KO
1,725970,40.0,9,3.6505,612.725,357.875,203260.0,0010-0007-0358,3,KO
1,726098,40.0,17,3.9005,594.475,365.575,203260.0,0018-0007-0365,3,KO
1,726224,109.0,24,6.575,575.646788991,357.775229358,203260.0,0025-0006-0357,3,KO
1,726294,109.0,29,6.53875,568.5,354.206422018,203260.0,0030-0005-0353,3,KO
1,725931,40.0,6,3.7655,625.575,355.3,203260.0,0007-0007-0355,3,KO
1,726059,37.0,15,3.9005,600.175675676,363.959459459,203260.0,0016-0004-0363,3,KO
1,726249,73.0,26,5.3825,574.691780822,352.678082192,203260.0,0027-0005-0352,3,KO
1,726312,97.0,30,5.8215,569.479381443,356.118556701,203260.0,0031-0007-0356,3,KO
1,725999,38.0,11,3.5155,613.5,357.0,203260.0,0012-0007-0357,3,KO
1,726370,78.0,33,5.32525,570.217948718,358.371794872,203260.0,0034-0006-0358,3,KO
1,726433,63.0,37,5.06425,568.801587302,358.341269841,203260.0,0038-0004-0359,3,KO
1,725861,36.0,1,3.7655,635.305555556,354.444444444,203260.0,0002-0004-0354,3,KO
1,725882,38.0,3,3.7655,632.342105263,354.289473684,203260.0,0004-0002-0354,3,KO
1,726266,65.0,27,5.14275,568.192307692,355.761538462,203260.0,0028-0006-0356,3,KO
1,725944,33.0,7,3.5155,621.136363636,354.712121212,203260.0,0008-0005-0354,3,KO
1,726078,44.0,16,3.9005,594.181818182,366.704545455,203260.0,0017-0007-0366,3,KO
1,726013,34.0,12,3.654,610.470588235,357.352941176,203260.0,0013-0005-0357,3,KO
1,726332,72.0,31,5.386,568.736111111,357.097222222,203260.0,0032-0006-0357,3,KO
1,726387,75.0,34,5.17625,568.9,357.246666667,203260.0,0035-0005-0357,3,KO
1,725873,34.0,2,3.404,634.0,353.794117647,203260.0,0003-0004-0353,3,KO
1,726129,78.0,19,5.3505,582.705128205,364.628205128,203260.0,0020-0008-0364,3,KO
1,726513,32.0,41,3.84175,568.0625,359.46875,203260.0,0042-0007-0360,3,KO
1,726192,82.0,22,5.52075,578.426829268,354.536585366,203260.0,0023-0008-0355,3,KO
1,726454,83.0,38,5.59625,571.307228916,360.608433735,203260.0,0039-0007-0361,3,KO
2,725995,33.0,11,3.4525,561.924242424,332.075757576,203260.0,0012-0003-0332,3,KO
2,725849,34.0,0,3.4525,569.647058824,337.176470588,203260.0,0001-0003-0337,3,KO
2,726009,32.0,12,3.32,561.78125,335.3125,203260.0,0013-0001-0335,3,KO
2,725896,27.0,4,3.154,573.12962963,332.611111111,203260.0,0005-0005-0332,3,KO
2,725912,37.0,5,3.8115,574.608108108,336.121621622,203260.0,0006-0002-0336,3,KO
2,725871,35.0,2,3.6505,568.271428571,336.414285714,203260.0,0003-0002-0336,3,KO
2,725966,38.0,9,3.8275,572.578947368,331.447368421,203260.0,0010-0003-0331,3,KO
2,725953,65.0,8,5.26725,574.669230769,328.823076923,203260.0,0009-0003-0329,3,KO
2,725927,25.0,6,3.5425,577.86,329.14,203260.0,0007-0003-0329,3,KO
2,725941,45.0,7,4.36025,571.344444444,332.833333333,203260.0,0008-0002-0333,3,KO
2,725860,28.0,1,3.30275,569.321428571,336.892857143,203260.0,0002-0003-0337,3,KO
3,725848,27.0,0,3.05275,538.425925926,304.092592593,203260.0,0001-0002-0304,3,KO
3,725858,26.0,1,3.217,538.0,311.923076923,203260.0,0002-0001-0312,3,KO
4,725867,74.0,1,5.34075,693.689189189,443.202702703,203260.0,0002-0010-0443,3,KO
4,725961,159.0,8,7.67375,684.028301887,441.367924528,203260.0,0009-0011-0441,3,KO
4,726156,159.0,20,7.588,665.072327044,442.588050314,203260.0,0021-0015-0442,3,KO
4,725987,165.0,10,7.45275,672.609090909,444.463636364,203260.0,0011-0010-0444,3,KO
4,726019,162.0,12,7.45275,671.975308642,444.598765432,203260.0,0013-0011-0445,3,KO
4,726051,183.0,14,8.1705,677.806010929,440.265027322,203260.0,0015-0012-0441,3,KO
4,726083,211.0,16,9.5105,677.481042654,441.528436019,203260.0,0017-0012-0439,3,KO
4,725922,180.0,5,8.35375,686.461111111,439.383333333,203260.0,0006-0012-0439,3,KO
4,725889,210.0,3,9.7615,692.471428571,437.833333333,203260.0,0004-0009-0438,3,KO
4,726118,175.0,18,8.09625,675.722857143,441.465714286,203260.0,0019-0010-0440,3,KO
4,726181,163.0,21,7.60275,663.254601227,451.622699387,203260.0,0022-0018-0451,3,KO
4,726136,183.0,19,7.94075,670.713114754,442.368852459,203260.0,0020-0015-0442,3,KO
4,725855,67.0,0,5.1655,696.97761194,442.888059701,203260.0,0001-0009-0443,3,KO
