Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,30080,99.0,8,5.8825,603.914141414,315.45959596,213103.0,0009-0005-0315,1,KO
0,30272,77.0,23,5.3155,588.720779221,317.928571429,213103.0,0024-0007-0318,1,KO
0,30336,83.0,27,5.48025,580.981927711,313.379518072,213103.0,0028-0006-0313,1,KO
0,30150,102.0,14,5.84225,596.401960784,310.0,213103.0,0015-0008-0310,1,KO
0,30089,100.0,9,5.9515,605.7,311.77,213103.0,0010-0006-0311,1,KO
0,30026,128.0,3,6.8295,613.0546875,308.6796875,213103.0,0004-0007-0308,1,KO
0,30349,76.0,28,5.1655,577.802631579,309.578947368,213103.0,0029-0005-0309,1,KO
0,30287,96.0,24,5.80175,591.21875,307.947916667,213103.0,0025-0007-0308,1,KO
0,30224,95.0,20,5.77075,586.542105263,310.5,213103.0,0021-0009-0310,1,KO
0,30099,99.0,10,5.8825,606.217171717,311.621212121,213103.0,0011-0005-0311,1,KO
0,30037,125.0,4,6.473,611.98,309.74,213103.0,0005-0007-0310,1,KO
0,30165,92.0,15,5.5415,592.0,311.0,213103.0,0016-0008-0311,1,KO
0,30363,46.0,29,4.31775,573.608695652,310.608695652,213103.0,0030-0006-0311,1,KO
0,29984,125.0,0,6.482,620.284,306.86,213103.0,0001-0004-0307,1,KO
0,30112,105.0,11,6.2015,605.852380952,311.861904762,213103.0,0012-0007-0312,1,KO
0,30240,97.0,21,5.80175,592.25257732,312.324742268,213103.0,0022-0008-0312,1,KO
0,30304,96.0,25,5.80175,588.03125,312.6875,213103.0,0026-0006-0312,1,KO
0,30050,113.0,5,6.40025,613.084070796,309.800884956,213103.0,0006-0007-0310,1,KO
0,30178,88.0,16,5.66225,590.920454545,310.465909091,213103.0,0017-0008-0310,1,KO
0,30060,109.0,6,6.0095,609.69266055,309.463302752,213103.0,0007-0006-0309,1,KO
0,30124,105.0,12,5.91225,605.452380952,308.871428571,213103.0,0013-0008-0309,1,KO
0,30188,92.0,17,5.67625,593.423913043,309.347826087,213103.0,0018-0006-0309,1,KO
0,29997,129.0,1,6.732,617.445736434,307.794573643,213103.0,0002-0006-0307,1,KO
0,30256,95.0,22,5.80175,591.142105263,315.678947368,213103.0,0023-0008-0315,1,KO
0,30321,68.0,26,5.06425,583.147058824,315.544117647,213103.0,0027-0006-0316,1,KO
0,30197,99.0,18,5.91225,592.449494949,311.621212121,213103.0,0019-0005-0311,1,KO
0,30135,97.0,13,5.8825,601.469072165,309.582474227,213103.0,0014-0006-0309,1,KO
0,30072,105.0,7,6.2015,604.871428571,315.128571429,213103.0,0008-0006-0315,1,KO
0,30012,130.0,2,6.732,611.284615385,309.484615385,213103.0,0003-0008-0309,1,KO
0,30207,86.0,19,5.42625,588.406976744,312.744186047,213103.0,0020-0004-0313,1,KO
1,29985,105.0,0,6.3215,594.642857143,322.442857143,213103.0,0001-0005-0323,1,KO
1,30051,121.0,5,6.40025,588.185950413,312.004132231,213103.0,0006-0008-0312,1,KO
1,30100,29.0,10,3.692,582.051724138,316.74137931,213103.0,0011-0006-0317,1,KO
1,30038,126.0,4,6.655,588.404761905,314.158730159,213103.0,0005-0008-0314,1,KO
1,30071,109.0,7,6.19525,585.270642202,314.729357798,213103.0,0008-0005-0315,1,KO
1,30090,86.0,9,5.56625,584.581395349,315.744186047,213103.0,0010-0007-0316,1,KO
1,30027,93.0,3,6.0495,587.758064516,317.73655914,213103.0,0004-0008-0318,1,KO
1,30013,93.0,2,5.9735,589.102150538,318.951612903,213103.0,0003-0009-0320,1,KO
1,30061,122.0,6,6.40025,584.909836066,311.918032787,213103.0,0007-0007-0312,1,KO
1,29998,87.0,1,5.8415,593.316091954,322.270114943,213103.0,0002-0007-0322,1,KO
1,30079,100.0,8,6.03725,584.27,314.83,213103.0,0009-0004-0315,1,KO
2,30081,62.0,8,4.574,271.85483871,388.14516129,213103.0,0009-0006-0388,1,KO
2,30210,59.0,19,5.204,294.516949153,392.313559322,213103.0,0020-0007-0392,1,KO
2,30279,94.0,23,6.09575,289.744680851,401.542553191,213103.0,0024-0014-0401,1,KO
2,30154,61.0,14,4.795,278.729508197,389.106557377,213103.0,0015-0012-0389,1,KO
2,30028,62.0,3,4.5,290.370967742,384.177419355,213103.0,0004-0009-0384,1,KO
2,30092,69.0,9,4.95425,264.528985507,388.847826087,213103.0,0010-0009-0389,1,KO
2,30227,62.0,20,5.4955,291.919354839,393.790322581,213103.0,0021-0012-0393,1,KO
2,30293,37.0,24,4.07225,293.608108108,401.256756757,213103.0,0025-0013-0401,1,KO
2,30039,67.0,4,4.95425,285.007462687,383.902985075,213103.0,0005-0009-0383,1,KO
2,30103,64.0,10,4.61,267.828125,388.9375,213103.0,0011-0009-0389,1,KO
2,30168,63.0,15,4.84225,284.896825397,390.23015873,213103.0,0016-0011-0390,1,KO
2,29986,55.0,0,4.5835,290.318181818,389.172727273,213103.0,0001-0006-0389,1,KO
2,30115,65.0,11,4.8505,270.930769231,388.1,213103.0,0012-0010-0388,1,KO
2,30052,63.0,5,4.7995,281.801587302,387.325396825,213103.0,0006-0009-0387,1,KO
2,30244,41.0,21,3.9005,294.231707317,396.865853659,213103.0,0022-0012-0397,1,KO
2,30181,56.0,16,4.4425,288.0,391.482142857,213103.0,0017-0011-0391,1,KO
2,30062,66.0,6,4.86,283.106060606,384.833333333,213103.0,0007-0008-0384,1,KO
2,30126,59.0,12,5.023,274.161016949,389.194915254,213103.0,0013-0010-0389,1,KO
2,30190,62.0,17,4.6925,287.564516129,393.016129032,213103.0,0018-0008-0393,1,KO
2,29999,67.0,1,4.9905,292.02238806,388.395522388,213103.0,0002-0008-0389,1,KO
2,30262,91.0,22,6.71975,290.159340659,400.214285714,213103.0,0023-0014-0401,1,KO
2,30199,61.0,18,4.824,290.336065574,395.532786885,213103.0,0019-0007-0395,1,KO
2,30073,63.0,7,4.6925,275.801587302,385.071428571,213103.0,0008-0007-0385,1,KO
2,30139,57.0,13,4.8385,277.657894737,389.342105263,213103.0,0014-0010-0389,1,KO
2,30015,73.0,2,5.4305,292.143835616,388.897260274,213103.0,0003-0011-0389,1,KO
3,30000,32.0,1,3.30275,272.0,397.0,213103.0,0002-0009-0397,1,KO
3,30016,32.0,2,3.404,269.78125,395.5,213103.0,0003-0012-0395,1,KO
3,29988,29.0,0,3.30275,267.086206897,396.224137931,213103.0,0001-0008-0396,1,KO
4,30002,28.0,1,3.177,256.0,408.714285714,213103.0,0002-0011-0409,1,KO
4,29989,34.0,0,3.386,255.176470588,410.411764706,213103.0,0001-0009-0410,1,KO
5,30018,47.0,2,4.37775,283.095744681,415.670212766,213103.0,0003-0014-0416,1,KO
5,30083,39.0,8,3.6505,285.423076923,414.064102564,213103.0,0009-0008-0414,1,KO
5,30212,28.0,19,3.177,284.714285714,403.0,213103.0,0020-0009-0403,1,KO
5,29990,43.0,0,4.67525,282.058139535,417.174418605,213103.0,0001-0010-0417,1,KO
5,30054,32.0,5,3.96225,285.28125,414.8125,213103.0,0006-0011-0415,1,KO
5,30182,27.0,16,3.26775,286.277777778,409.203703704,213103.0,0017-0012-0409,1,KO
5,30156,28.0,14,3.30275,287.678571429,410.892857143,213103.0,0015-0014-0411,1,KO
5,30029,83.0,3,6.619,278.307228916,415.524096386,213103.0,0004-0010-0415,1,KO
5,30094,38.0,9,3.91425,285.289473684,414.789473684,213103.0,0010-0011-0415,1,KO
5,30192,28.0,17,3.30275,286.321428571,409.107142857,213103.0,0018-0010-0409,1,KO
5,30065,46.0,6,4.1085,285.130434783,410.152173913,213103.0,0007-0011-0410,1,KO
5,30129,26.0,12,2.927,286.5,411.0,213103.0,0013-0013-0411,1,KO
5,30003,48.0,1,4.72225,282.125,416.0625,213103.0,0002-0012-0416,1,KO
