Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,32416,363.0,4,11.5705,504.5,315.183195592,98353.0,0005-0005-0316,1,WT
0,32450,240.0,10,10.87675,497.4625,313.866666667,98353.0,0011-0004-0313,1,WT
0,32483,66.0,16,6.37075,489.96969697,312.136363636,98353.0,0017-0005-0313,1,WT
0,32421,303.0,5,11.13225,501.925742574,313.899339934,98353.0,0006-0004-0314,1,WT
0,32455,188.0,11,9.126,494.388297872,312.643617021,98353.0,0012-0004-0314,1,WT
0,32425,347.0,6,13.2055,501.779538905,315.021613833,98353.0,0007-0003-0317,1,WT
0,32489,58.0,17,6.06975,488.534482759,311.017241379,98353.0,0018-0004-0312,1,WT
0,32461,228.0,12,9.41275,490.403508772,308.245614035,98353.0,0013-0005-0309,1,WT
0,32464,195.0,13,9.06175,490.387179487,309.115384615,98353.0,0014-0002-0310,1,WT
0,32433,253.0,7,10.3775,499.994071146,314.476284585,98353.0,0008-0007-0315,1,WT
0,32402,311.0,0,11.41675,509.213826367,302.969453376,98353.0,0001-0002-0305,1,WT
0,32404,381.0,1,11.834,509.5,305.164041995,98353.0,0002-0001-0305,1,WT
0,32470,234.0,14,10.08775,488.5,306.995726496,98353.0,0015-0004-0308,1,WT
0,32407,371.0,2,12.072,509.615902965,310.497304582,98353.0,0003-0002-0312,1,WT
0,32440,241.0,8,9.8055,499.425311203,314.719917012,98353.0,0009-0006-0315,1,WT
0,32410,374.0,3,11.39925,506.92513369,314.5,98353.0,0004-0001-0314,1,WT
0,32444,254.0,9,10.41975,497.688976378,313.492125984,98353.0,0010-0003-0313,1,WT
0,32476,213.0,15,9.25275,486.955399061,305.73943662,98353.0,0016-0004-0307,1,WT
1,32417,73.0,4,5.295,542.061643836,359.184931507,98353.0,0005-0006-0359,1,WT
1,32403,76.0,0,5.295,555.184210526,341.355263158,98353.0,0001-0003-0341,1,WT
1,32405,66.0,1,5.09225,555.272727273,339.772727273,98353.0,0002-0002-0339,1,WT
1,32422,98.0,5,6.86375,533.326530612,352.081632653,98353.0,0006-0005-0352,1,WT
1,32409,71.0,2,5.15225,550.823943662,347.809859155,98353.0,0003-0004-0348,1,WT
1,32411,71.0,3,4.9425,542.73943662,350.133802817,98353.0,0004-0002-0350,1,WT
2,32481,187.0,16,8.35975,506.532085561,305.997326203,98353.0,0017-0003-0305,1,WT
2,32418,73.0,5,6.2055,526.267123288,270.664383562,98353.0,0006-0001-0270,1,WT
2,32452,162.0,11,7.56975,501.259259259,277.932098765,98353.0,0012-0001-0278,1,WT
