Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,52688,32.0,0,3.46925,382.375,752.53125,131115.0,0001-0009-0752,1,WT
0,52723,31.0,3,3.32,377.435483871,747.080645161,131115.0,0004-0007-0747,1,WT
0,52739,47.0,4,4.2815,382.095744681,751.20212766,131115.0,0005-0008-0751,1,WT
0,52710,39.0,2,3.886,381.371794872,750.987179487,131115.0,0003-0006-0751,1,WT
0,52791,47.0,8,3.986,384.819148936,750.457446809,131115.0,0009-0008-0750,1,WT
0,52809,45.0,9,4.1085,386.122222222,753.988888889,131115.0,0010-0010-0754,1,WT
0,52778,46.0,7,3.986,381.391304348,750.130434783,131115.0,0008-0009-0750,1,WT
0,52699,41.0,1,3.9005,384.93902439,750.841463415,131115.0,0002-0007-0751,1,WT
0,52763,39.0,6,3.9695,378.012820513,748.858974359,131115.0,0007-0006-0749,1,WT
0,52750,36.0,5,3.4525,382.0,760.666666667,131115.0,0006-0005-0760,1,WT
1,52689,114.0,0,6.5795,455.710526316,765.692982456,131115.0,0001-0010-0766,1,WT
1,52738,110.0,4,6.15025,451.654545455,747.145454545,131115.0,0005-0007-0747,1,WT
1,52724,106.0,3,6.0095,451.424528302,751.735849057,131115.0,0004-0008-0752,1,WT
1,52711,112.0,2,6.55325,453.348214286,757.196428571,131115.0,0003-0007-0757,1,WT
1,52700,125.0,1,7.16075,454.516,762.86,131115.0,0002-0008-0763,1,WT
1,52749,107.0,5,6.0095,450.789719626,743.294392523,131115.0,0006-0004-0743,1,WT
2,52869,63.0,13,5.03675,469.436507937,758.833333333,131115.0,0014-0011-0759,1,WT
2,52742,50.0,4,4.37175,476.92,783.48,131115.0,0005-0011-0783,1,WT
2,53064,42.0,26,4.055,459.619047619,743.80952381,131115.0,0027-0010-0743,1,WT
2,52811,54.0,9,4.25,471.62962963,770.722222222,131115.0,0010-0012-0770,1,WT
2,53003,63.0,22,4.6575,460.96031746,744.563492063,131115.0,0023-0010-0744,1,WT
2,52943,60.0,18,4.69525,466.433333333,747.483333333,131115.0,0019-0011-0747,1,WT
2,52753,44.0,5,3.9005,477.295454545,783.25,131115.0,0006-0008-0783,1,WT
2,52690,37.0,0,3.636,484.824324324,798.121621622,131115.0,0001-0011-0798,1,WT
2,52883,59.0,14,4.574,468.042372881,756.43220339,131115.0,0015-0010-0756,1,WT
2,53077,72.0,27,5.473,461.097222222,740.222222222,131115.0,0028-0009-0741,1,WT
2,52824,60.0,10,4.574,471.983333333,767.716666667,131115.0,0011-0010-0767,1,WT
2,53018,100.0,23,6.522,462.37,741.18,131115.0,0024-0011-0741,1,WT
2,52764,42.0,6,3.8585,474.880952381,777.023809524,131115.0,0007-0007-0777,1,WT
2,52957,67.0,19,4.95425,466.276119403,746.73880597,131115.0,0020-0009-0747,1,WT
2,52702,40.0,1,3.87175,483.0,796.875,131115.0,0002-0010-0797,1,WT
2,52896,62.0,15,4.81,467.403225806,752.274193548,131115.0,0016-0009-0752,1,WT
2,52839,55.0,11,4.46225,468.263636364,761.354545455,131115.0,0012-0012-0761,1,WT
2,52713,34.0,2,3.6525,481.235294118,791.764705882,131115.0,0003-0009-0791,1,WT
2,52780,49.0,7,4.1085,474.43877551,774.051020408,131115.0,0008-0011-0774,1,WT
2,53036,164.0,24,8.83375,460.487804878,744.634146341,131115.0,0025-0012-0744,1,WT
2,52911,65.0,16,4.9155,465.9,748.930769231,131115.0,0017-0010-0749,1,WT
2,52975,68.0,20,5.045,467.838235294,745.661764706,131115.0,0021-0011-0746,1,WT
2,52853,58.0,12,4.46225,468.034482759,757.362068966,131115.0,0013-0010-0757,1,WT
2,52726,43.0,3,3.986,476.406976744,783.709302326,131115.0,0004-0010-0784,1,WT
2,52795,50.0,8,4.236,473.66,775.28,131115.0,0009-0012-0775,1,WT
2,53051,29.0,25,3.32,464.603448276,746.293103448,131115.0,0026-0012-0746,1,WT
2,52989,62.0,21,4.846,466.580645161,745.225806452,131115.0,0022-0009-0745,1,WT
2,52926,58.0,17,4.5,464.965517241,748.620689655,131115.0,0018-0009-0748,1,WT
3,52691,28.0,0,3.177,455.0,803.714285714,131115.0,0001-0012-0804,1,WT
3,52729,33.0,3,3.404,455.166666667,787.560606061,131115.0,0004-0013-0787,1,WT
3,52714,31.0,2,3.404,456.112903226,794.241935484,131115.0,0003-0010-0794,1,WT
3,52703,26.0,1,3.05275,457.538461538,802.807692308,131115.0,0002-0011-0803,1,WT
4,52993,214.0,21,8.717,431.700934579,779.934579439,131115.0,0022-0013-0780,1,WT
4,52932,224.0,17,8.74975,434.299107143,786.629464286,131115.0,0018-0015-0786,1,WT
4,53125,205.0,31,8.423,415.948780488,739.573170732,131115.0,0032-0008-0739,1,WT
4,52745,228.0,4,8.91325,433.478070175,812.144736842,131115.0,0005-0014-0812,1,WT
4,52873,237.0,13,9.104,434.162447257,799.542194093,131115.0,0014-0015-0799,1,WT
4,53066,214.0,26,8.507,425.644859813,757.892523364,131115.0,0027-0012-0758,1,WT
4,52814,228.0,9,8.85975,434.513157895,804.416666667,131115.0,0010-0015-0804,1,WT
4,53007,239.0,22,9.551,428.667364017,777.826359833,131115.0,0023-0014-0778,1,WT
4,53138,206.0,32,8.49875,414.04368932,741.106796117,131115.0,0033-0010-0741,1,WT
4,52692,251.0,0,9.44025,433.005976096,812.655378486,131115.0,0001-0013-0812,1,WT
4,52948,222.0,18,8.717,432.081081081,785.801801802,131115.0,0019-0016-0785,1,WT
4,52757,223.0,5,8.60975,434.764573991,810.952914798,131115.0,0006-0012-0811,1,WT
4,53078,204.0,27,8.37325,424.215686275,756.029411765,131115.0,0028-0010-0756,1,WT
4,52887,229.0,14,8.854,433.993449782,798.168122271,131115.0,0015-0014-0798,1,WT
4,52827,247.0,10,9.099,433.074898785,802.471659919,131115.0,0011-0013-0803,1,WT
4,53148,200.0,33,8.257,410.835,731.395,131115.0,0034-0007-0731,1,WT
4,53023,225.0,23,9.045,429.437777778,773.082222222,131115.0,0024-0016-0773,1,WT
4,52704,253.0,1,9.404,428.598814229,814.887351779,131115.0,0002-0012-0815,1,WT
4,52769,235.0,6,8.967,438.172340426,810.095744681,131115.0,0007-0012-0810,1,WT
4,53091,201.0,28,8.47225,421.400497512,754.793532338,131115.0,0029-0010-0755,1,WT
4,52964,224.0,19,8.716,431.633928571,783.75,131115.0,0020-0016-0783,1,WT
4,52901,240.0,15,9.16875,432.716666667,791.966666667,131115.0,0016-0014-0792,1,WT
4,53161,197.0,34,8.05125,405.860406091,728.35786802,131115.0,0035-0008-0728,1,WT
4,52843,234.0,11,8.9935,434.572649573,803.0,131115.0,0012-0016-0803,1,WT
4,52716,251.0,2,9.641,429.133466135,813.344621514,131115.0,0003-0012-0814,1,WT
4,52783,329.0,7,12.195,438.889057751,799.357142857,131115.0,0008-0014-0797,1,WT
4,53039,221.0,24,8.893,429.174208145,765.604072398,131115.0,0025-0015-0765,1,WT
4,53104,203.0,29,8.451,418.165024631,749.766009852,131115.0,0030-0011-0750,1,WT
4,52980,218.0,20,8.65025,433.408256881,779.555045872,131115.0,0021-0016-0779,1,WT
4,53172,163.0,35,7.35025,400.377300613,718.174846626,131115.0,0036-0006-0718,1,WT
4,52917,253.0,16,10.1005,432.203557312,789.867588933,131115.0,0017-0016-0789,1,WT
4,52858,240.0,12,9.21225,435.295833333,801.116666667,131115.0,0013-0015-0801,1,WT
4,53114,196.0,30,8.022,414.448979592,740.943877551,131115.0,0031-0008-0741,1,WT
4,52731,230.0,3,9.312,429.660869565,811.486956522,131115.0,0004-0015-0810,1,WT
4,53053,220.0,25,8.83225,428.272727273,760.554545455,131115.0,0026-0014-0760,1,WT
4,52799,233.0,8,8.9205,437.774678112,803.903433476,131115.0,0009-0016-0804,1,WT
5,52705,148.0,2,7.45425,706.662162162,229.378378378,131115.0,0003-0001-0229,1,WT
5,52801,152.0,9,7.27175,703.552631579,227.006578947,131115.0,0010-0002-0227,1,WT
5,52770,147.0,7,7.20275,704.221088435,223.636054422,131115.0,0008-0001-0223,1,WT
5,52967,175.0,20,8.11625,681.642857143,241.791428571,131115.0,0021-0003-0242,1,WT
5,52680,146.0,0,7.194,708.623287671,226.452054795,131115.0,0001-0001-0226,1,WT
5,52904,320.0,16,13.76725,685.85,237.26875,131115.0,0017-0003-0234,1,WT
5,52936,286.0,18,11.864,683.583916084,238.716783217,131115.0,0019-0004-0238,1,WT
5,52746,146.0,5,7.066,708.616438356,226.383561644,131115.0,0006-0001-0226,1,WT
5,52876,142.0,14,7.07425,691.274647887,236.591549296,131115.0,0015-0003-0236,1,WT
5,52717,145.0,3,7.066,706.520689655,228.955172414,131115.0,0004-0001-0229,1,WT
5,52846,143.0,12,7.155,694.444055944,237.206293706,131115.0,0013-0003-0237,1,WT
5,52784,151.0,8,7.41875,704.897350993,223.32781457,131115.0,0009-0001-0223,1,WT
5,52816,156.0,10,7.616,700.891025641,228.692307692,131115.0,0011-0002-0229,1,WT
5,52693,150.0,1,7.281,707.26,229.106666667,131115.0,0002-0001-0229,1,WT
5,52758,153.0,6,7.56625,708.996732026,224.428104575,131115.0,0007-0001-0224,1,WT
5,52919,312.0,17,14.06525,686.990384615,235.900641026,131115.0,0018-0002-0234,1,WT
5,52951,290.0,19,12.4025,679.144827586,242.162068966,131115.0,0020-0003-0242,1,WT
5,52890,144.0,15,7.066,688.972222222,238.555555556,131115.0,0016-0003-0238,1,WT
5,52732,146.0,4,7.0,708.623287671,228.075342466,131115.0,0005-0001-0228,1,WT
