Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,638857,29.0,1,3.2025,502.120689655,242.5,233670.0,0002-0008-0242,2,WT
0,638927,32.0,2,3.5155,504.3125,247.40625,233670.0,0003-0008-0247,2,WT
0,639251,33.0,7,3.4525,502.742424242,252.045454545,233670.0,0008-0009-0252,2,WT
0,638997,38.0,3,3.6505,504.052631579,250.105263158,233670.0,0004-0009-0250,2,WT
0,638788,25.0,0,3.154,499.26,241.54,233670.0,0001-0008-0241,2,WT
0,639124,34.0,5,3.4525,502.470588235,250.117647059,233670.0,0006-0008-0250,2,WT
0,639063,37.0,4,3.5155,504.581081081,252.959459459,233670.0,0005-0008-0253,2,WT
0,639191,38.0,6,3.7655,502.815789474,249.684210526,233670.0,0007-0009-0249,2,WT
1,639433,204.0,10,8.30125,418.833333333,247.406862745,233670.0,0011-0004-0247,2,WT
1,638856,255.0,1,9.85025,419.61372549,249.252941176,233670.0,0002-0007-0249,2,WT
1,639624,221.0,13,9.54875,422.757918552,250.300904977,233670.0,0014-0006-0250,2,WT
1,639500,194.0,11,8.30125,419.56185567,248.618556701,233670.0,0012-0007-0249,2,WT
1,639375,201.0,9,8.31575,418.435323383,247.932835821,233670.0,0010-0006-0248,2,WT
1,638926,242.0,2,9.60025,419.946280992,249.888429752,233670.0,0003-0007-0250,2,WT
1,639310,208.0,8,8.366,418.317307692,249.105769231,233670.0,0009-0006-0249,2,WT
1,639758,216.0,15,9.0945,422.328703704,249.615740741,233670.0,0016-0007-0249,2,WT
1,638789,260.0,0,9.9425,419.080769231,250.226923077,233670.0,0001-0009-0250,2,WT
1,639559,360.0,12,13.7895,422.611111111,254.297222222,233670.0,0013-0007-0256,2,WT
1,639687,218.0,14,9.534,422.889908257,250.133027523,233670.0,0015-0008-0250,2,WT
1,639825,223.0,16,9.6915,421.616591928,250.450672646,233670.0,0017-0009-0250,2,WT
1,640016,204.0,19,8.8445,421.205882353,251.808823529,233670.0,0020-0008-0252,2,WT
1,638995,229.0,3,9.39675,419.609170306,249.875545852,233670.0,0004-0007-0249,2,WT
1,639955,202.0,18,9.09025,421.663366337,250.861386139,233670.0,0019-0010-0251,2,WT
1,639122,216.0,5,8.717,418.828703704,249.726851852,233670.0,0006-0006-0249,2,WT
1,639250,212.0,7,8.62,418.556603774,249.650943396,233670.0,0008-0008-0249,2,WT
1,639061,225.0,4,8.854,418.966666667,250.3,233670.0,0005-0006-0250,2,WT
1,639892,199.0,17,8.849,421.404522613,250.690954774,233670.0,0018-0010-0250,2,WT
1,639190,219.0,6,8.65025,418.559360731,249.865296804,233670.0,0007-0008-0249,2,WT
2,639064,47.0,4,3.96225,389.691489362,256.138297872,233670.0,0005-0009-0256,2,WT
