Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,31728,35.0,0,3.4525,415.071428571,736.271428571,98665.0,0001-0007-0736,1,WT
0,31764,36.0,3,3.7655,409.777777778,729.277777778,98665.0,0004-0008-0729,1,WT
0,31780,36.0,5,3.5155,419.111111111,723.361111111,98665.0,0006-0004-0723,1,WT
0,31785,32.0,6,3.404,415.34375,711.4375,98665.0,0007-0003-0711,1,WT
0,31754,37.0,2,3.7025,415.5,734.013513514,98665.0,0003-0008-0734,1,WT
0,31739,33.0,1,3.404,418.984848485,746.106060606,98665.0,0002-0008-0746,1,WT
0,31774,34.0,4,3.404,412.764705882,719.5,98665.0,0005-0006-0719,1,WT
1,31745,30.0,1,3.805,423.233333333,830.166666667,98665.0,0002-0014-0829,1,WT
1,31731,41.0,0,5.34125,424.719512195,828.93902439,98665.0,0001-0010-0829,1,WT
2,31777,55.0,5,5.3625,585.372727273,624.318181818,98665.0,0006-0001-0623,1,WT
2,31747,177.0,2,9.3935,588.52259887,626.793785311,98665.0,0003-0001-0626,1,WT
2,31732,144.0,1,7.066,588.458333333,635.743055556,98665.0,0002-0001-0636,1,WT
2,31769,32.0,4,4.53025,585.90625,622.9375,98665.0,0005-0001-0622,1,WT
2,31723,144.0,0,6.9665,591.631944444,635.868055556,98665.0,0001-0002-0636,1,WT
2,31757,93.0,3,6.046,586.295698925,625.38172043,98665.0,0004-0001-0624,1,WT
3,31748,163.0,2,7.562,550.303680982,647.849693252,98665.0,0003-0002-0647,1,WT
3,31733,187.0,1,8.05125,554.788770053,656.927807487,98665.0,0002-0002-0657,1,WT
3,31770,61.0,4,5.44125,551.336065574,643.106557377,98665.0,0005-0002-0642,1,WT
3,31724,185.0,0,8.05125,556.954054054,654.9,98665.0,0001-0003-0654,1,WT
3,31759,118.0,3,6.68875,551.644067797,644.991525424,98665.0,0004-0003-0644,1,WT
4,31760,62.0,3,4.6925,536.016129032,657.35483871,98665.0,0004-0004-0657,1,WT
4,31749,77.0,2,6.0445,535.266233766,657.422077922,98665.0,0003-0003-0657,1,WT
4,31734,67.0,1,5.08325,540.485074627,668.141791045,98665.0,0002-0003-0668,1,WT
4,31771,72.0,4,4.95425,536.638888889,657.402777778,98665.0,0005-0003-0657,1,WT
4,31725,62.0,0,4.9425,541.193548387,668.935483871,98665.0,0001-0004-0669,1,WT
5,31761,270.0,3,10.45025,518.22962963,672.844444444,98665.0,0004-0005-0671,1,WT
5,31778,298.0,5,13.837,522.399328859,667.604026846,98665.0,0006-0002-0665,1,WT
5,31797,43.0,9,5.3895,518.220930233,667.453488372,98665.0,0010-0004-0666,1,WT
5,31750,477.0,2,12.656,518.778825996,677.229559748,98665.0,0003-0004-0676,1,WT
5,31735,574.0,1,14.25425,519.660278746,681.351916376,98665.0,0002-0004-0681,1,WT
5,31784,103.0,6,7.71825,517.247572816,669.762135922,98665.0,0007-0002-0668,1,WT
5,31801,44.0,10,5.753,518.568181818,667.136363636,98665.0,0011-0002-0666,1,WT
5,31787,55.0,7,6.18175,517.045454545,668.809090909,98665.0,0008-0002-0667,1,WT
5,31772,236.0,4,9.94475,518.461864407,671.991525424,98665.0,0005-0004-0670,1,WT
5,31804,31.0,11,4.55325,517.048387097,668.177419355,98665.0,0012-0002-0667,1,WT
5,31726,572.0,0,14.46725,521.031468531,682.902097902,98665.0,0001-0005-0682,1,WT
5,31790,96.0,8,7.548,517.78125,669.15625,98665.0,0009-0002-0667,1,WT
6,31762,52.0,3,4.305,496.5,706.423076923,98665.0,0004-0006-0707,1,WT
6,31779,59.0,5,4.62175,494.347457627,694.36440678,98665.0,0006-0003-0694,1,WT
6,31752,50.0,2,4.3585,497.08,710.46,98665.0,0003-0006-0710,1,WT
6,31737,57.0,1,4.47475,499.48245614,715.850877193,98665.0,0002-0006-0716,1,WT
6,31773,51.0,4,4.305,495.009803922,702.676470588,98665.0,0005-0005-0702,1,WT
6,31727,62.0,0,4.61,500.903225806,718.129032258,98665.0,0001-0006-0718,1,WT
7,31808,164.0,13,7.45275,624.762195122,577.762195122,98665.0,0014-0001-0578,1,WT
7,31794,163.0,9,8.31175,634.199386503,579.843558282,98665.0,0010-0001-0580,1,WT
7,31811,179.0,14,8.4205,619.494413408,576.365921788,98665.0,0015-0001-0576,1,WT
7,31783,62.0,6,5.91675,635.693548387,579.935483871,98665.0,0007-0001-0580,1,WT
7,31815,65.0,15,6.3075,616.776923077,565.515384615,98665.0,0016-0001-0564,1,WT
7,31800,160.0,10,7.405,633.99375,579.61875,98665.0,0011-0001-0579,1,WT
7,31786,130.0,7,6.8295,635.707692308,581.061538462,98665.0,0008-0001-0581,1,WT
7,31803,159.0,11,7.45275,634.393081761,580.959119497,98665.0,0012-0001-0581,1,WT
7,31789,147.0,8,7.2165,635.527210884,582.091836735,98665.0,0009-0001-0582,1,WT
7,31805,164.0,12,7.45275,631.969512195,580.134146341,98665.0,0013-0001-0580,1,WT
7,31823,37.0,16,4.78825,616.581081081,563.472972973,98665.0,0017-0001-0562,1,WT
8,31809,31.0,13,3.32,546.435483871,650.919354839,98665.0,0014-0002-0651,1,WT
8,31812,28.0,14,3.26775,545.178571429,651.178571429,98665.0,0015-0002-0651,1,WT
8,31816,34.0,15,3.4525,547.147058824,647.676470588,98665.0,0016-0002-0647,1,WT
8,31806,28.0,12,3.05275,549.178571429,653.5,98665.0,0013-0002-0653,1,WT
9,31788,29.0,7,3.99275,340.155172414,766.775862069,98665.0,0008-0003-0767,1,WT
9,31791,62.0,8,5.4045,338.838709677,774.209677419,98665.0,0009-0003-0774,1,WT
10,31813,43.0,14,3.9005,392.38372093,713.38372093,98665.0,0015-0003-0713,1,WT
10,31818,49.0,15,4.12175,392.540816327,707.642857143,98665.0,0016-0004-0707,1,WT
11,31814,50.0,14,5.231,581.64,733.4,98665.0,0015-0004-0734,1,WT
11,31819,25.0,15,4.2855,583.34,727.58,98665.0,0016-0005-0727,1,WT
12,31824,81.0,17,7.27625,417.660493827,809.574074074,98665.0,0018-0001-0810,1,WT
