Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,32963,47.0,0,4.949,373.372340426,192.223404255,174028.0,0001-0001-0192,1,WT
0,33083,34.0,4,4.34225,357.852941176,189.588235294,174028.0,0005-0002-0189,1,WT
0,33053,28.0,3,4.03825,361.5,184.428571429,174028.0,0004-0001-0184,1,WT
0,32991,46.0,1,5.55175,371.847826087,191.47826087,174028.0,0002-0001-0191,1,WT
1,33152,63.0,6,4.75,431.626984127,286.674603175,174028.0,0007-0012-0286,1,WT
1,33171,69.0,7,4.9425,432.471014493,285.224637681,174028.0,0008-0006-0285,1,WT
1,33092,51.0,4,4.5,432.715686275,279.794117647,174028.0,0005-0011-0280,1,WT
1,33124,61.0,5,4.5,430.12295082,285.680327869,174028.0,0006-0012-0285,1,WT
1,33268,110.0,11,7.022,432.2,303.827272727,174028.0,0012-0009-0303,1,WT
1,32997,74.0,1,5.604,430.986486486,283.945945946,174028.0,0002-0007-0284,1,WT
1,33221,91.0,9,6.19125,430.038461538,296.60989011,174028.0,0010-0009-0295,1,WT
1,33064,96.0,3,6.30325,420.5,286.854166667,174028.0,0004-0012-0287,1,WT
1,33289,78.0,12,5.2605,424.448717949,305.448717949,174028.0,0013-0007-0305,1,WT
1,32971,60.0,0,4.6005,431.633333333,285.916666667,174028.0,0001-0009-0286,1,WT
1,33035,67.0,2,4.824,420.768656716,285.679104478,174028.0,0003-0013-0285,1,WT
1,33195,71.0,8,5.30175,433.246478873,283.542253521,174028.0,0009-0007-0283,1,WT
2,32998,33.0,1,3.404,578.045454545,285.287878788,174028.0,0002-0008-0285,1,WT
2,33094,52.0,4,4.305,563.365384615,292.807692308,174028.0,0005-0013-0293,1,WT
2,33066,50.0,3,4.5295,566.3,292.3,174028.0,0004-0014-0292,1,WT
2,32972,29.0,0,3.4525,582.982758621,286.396551724,174028.0,0001-0010-0286,1,WT
3,33200,116.0,8,7.0455,559.206896552,308.620689655,174028.0,0009-0012-0309,1,WT
3,33249,34.0,10,4.62175,549.470588235,308.235294118,174028.0,0011-0011-0308,1,WT
3,33154,113.0,6,6.88825,568.092920354,300.181415929,174028.0,0007-0014-0299,1,WT
3,33095,90.0,4,5.66225,576.1,296.8,174028.0,0005-0014-0297,1,WT
3,33127,90.0,5,5.55175,575.877777778,297.722222222,174028.0,0006-0015-0297,1,WT
3,33175,104.0,7,7.95825,561.586538462,307.875,174028.0,0008-0010-0308,1,WT
3,33000,93.0,1,6.03025,571.768817204,294.048387097,174028.0,0002-0010-0294,1,WT
3,33224,110.0,9,6.76225,554.481818182,308.127272727,174028.0,0010-0012-0309,1,WT
3,33065,83.0,3,5.90025,578.463855422,292.777108434,174028.0,0004-0013-0291,1,WT
3,33036,155.0,2,7.9935,573.403225806,290.829032258,174028.0,0003-0014-0291,1,WT
3,32973,106.0,0,7.539,570.330188679,294.169811321,174028.0,0001-0011-0294,1,WT
4,33312,131.0,13,7.34625,392.996183206,317.904580153,174028.0,0014-0013-0317,1,WT
4,33218,124.0,9,6.93325,384.629032258,293.153225806,174028.0,0010-0006-0293,1,WT
4,33091,101.0,4,6.0,375.777227723,277.618811881,174028.0,0005-0010-0278,1,WT
4,33123,101.0,5,5.854,373.876237624,280.767326733,174028.0,0006-0011-0281,1,WT
4,32996,98.0,1,5.8825,371.37755102,282.724489796,174028.0,0002-0006-0282,1,WT
4,33062,106.0,3,6.0,375.471698113,277.924528302,174028.0,0004-0010-0278,1,WT
4,33033,100.0,2,6.0095,372.65,277.47,174028.0,0003-0011-0277,1,WT
4,33196,108.0,8,6.46775,381.407407407,287.537037037,174028.0,0009-0008-0287,1,WT
4,32974,99.0,0,5.80175,377.5,295.580808081,174028.0,0001-0012-0295,1,WT
4,33361,109.0,15,6.15025,392.97706422,317.316513761,174028.0,0016-0014-0317,1,WT
4,33170,93.0,7,5.77075,377.672043011,283.629032258,174028.0,0008-0005-0283,1,WT
4,33271,127.0,11,8.59975,389.07480315,317.625984252,174028.0,0012-0012-0316,1,WT
4,33336,131.0,14,7.1835,389.461832061,319.820610687,174028.0,0015-0016-0319,1,WT
4,33245,146.0,10,8.0395,385.739726027,307.787671233,174028.0,0011-0007-0307,1,WT
4,33151,103.0,6,6.0095,372.742718447,285.5,174028.0,0007-0011-0285,1,WT
5,33153,290.0,6,10.91,401.586206897,299.003448276,174028.0,0007-0013-0299,1,WT
