Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,758411,27.0,0,3.177,583.092592593,195.685185185,166106.0,0001-0001-0196,3,WT
0,758444,37.0,2,3.79825,584.472972973,193.472972973,166106.0,0003-0002-0193,3,WT
0,758700,36.0,15,3.5155,602.027777778,191.472222222,166106.0,0016-0001-0191,3,WT
0,758498,27.0,5,3.31825,599.611111111,185.388888889,166106.0,0006-0001-0185,3,WT
0,758533,32.0,7,3.4525,596.0,190.875,166106.0,0008-0001-0191,3,WT
0,758628,26.0,12,3.177,599.923076923,194.346153846,166106.0,0013-0001-0194,3,WT
0,758426,30.0,1,3.4525,585.0,195.866666667,166106.0,0002-0002-0196,3,WT
0,758552,27.0,8,3.217,595.981481481,193.907407407,166106.0,0009-0001-0194,3,WT
0,758591,25.0,10,2.927,598.46,194.1,166106.0,0011-0001-0194,3,WT
0,758462,32.0,3,3.30275,587.0,192.0,166106.0,0004-0001-0192,3,WT
0,758608,34.0,11,3.6295,601.441176471,190.764705882,166106.0,0012-0001-0190,3,WT
0,758517,34.0,6,3.6505,596.147058824,192.352941176,166106.0,0007-0001-0192,3,WT
0,758677,32.0,14,3.30275,595.0,202.0,166106.0,0015-0003-0202,3,WT
1,758539,68.0,7,4.9425,595.602941176,240.573529412,166106.0,0008-0007-0241,3,WT
1,758504,60.0,5,4.69825,598.233333333,236.45,166106.0,0006-0007-0236,3,WT
1,758415,36.0,0,3.749,593.361111111,243.472222222,166106.0,0001-0005-0243,3,WT
1,758637,49.0,12,4.236,592.683673469,244.602040816,166106.0,0013-0010-0245,3,WT
1,758467,38.0,3,3.7655,598.289473684,234.342105263,166106.0,0004-0006-0234,3,WT
1,758658,34.0,13,3.5155,592.676470588,239.264705882,166106.0,0014-0008-0239,3,WT
1,758597,53.0,10,4.3585,595.688679245,242.066037736,166106.0,0011-0007-0242,3,WT
1,758522,65.0,6,4.86,597.546153846,240.053846154,166106.0,0007-0006-0240,3,WT
1,758616,57.0,11,4.493,593.377192982,244.622807018,166106.0,0012-0009-0244,3,WT
1,758559,73.0,8,5.1005,595.349315068,243.102739726,166106.0,0009-0008-0243,3,WT
1,758430,31.0,1,3.411,598.596774194,233.532258065,166106.0,0002-0006-0233,3,WT
1,758579,59.0,9,4.5,594.940677966,243.771186441,166106.0,0010-0009-0243,3,WT
1,758448,37.0,2,3.9005,598.932432432,233.797297297,166106.0,0003-0006-0234,3,WT
1,758485,56.0,4,4.37175,598.178571429,236.553571429,166106.0,0005-0005-0236,3,WT
2,759433,223.0,47,8.854,598.683856502,305.16367713,166106.0,0048-0018-0305,3,WT
2,758414,255.0,0,9.47025,619.425490196,247.574509804,166106.0,0001-0004-0247,3,WT
2,758542,219.0,7,8.74975,617.664383562,255.353881279,166106.0,0008-0010-0255,3,WT
2,759694,211.0,58,8.82825,595.277251185,305.59478673,166106.0,0059-0022-0306,3,WT
2,759171,258.0,35,10.8905,595.953488372,301.996124031,166106.0,0036-0018-0301,3,WT
