Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,48850,79.0,0,5.71075,650.462025316,578.651898734,126565.0,0001-0012-0579,1,WT
0,48876,72.0,2,5.045,643.75,575.722222222,126565.0,0003-0010-0575,1,WT
0,48862,76.0,1,5.2135,645.157894737,576.144736842,126565.0,0002-0008-0576,1,WT
1,48851,305.0,0,11.00425,667.873770492,587.542622951,126565.0,0001-0013-0589,1,WT
1,48863,288.0,1,10.60325,665.430555556,581.84375,126565.0,0002-0009-0583,1,WT
2,48864,41.0,1,3.7655,624.743902439,588.5,126565.0,0002-0010-0588,1,WT
2,48852,43.0,0,3.886,637.081395349,596.523255814,126565.0,0001-0014-0596,1,WT
2,48877,47.0,2,4.055,626.542553191,591.627659574,126565.0,0003-0011-0591,1,WT
3,48865,47.0,1,3.986,724.457446809,609.819148936,126565.0,0002-0011-0610,1,WT
3,48853,40.0,0,3.9005,729.575,610.525,126565.0,0001-0015-0610,1,WT
3,48936,66.0,6,5.582,715.393939394,604.742424242,126565.0,0007-0012-0604,1,WT
3,48952,26.0,7,2.927,719.5,601.0,126565.0,0008-0014-0601,1,WT
3,48922,55.0,5,5.19075,714.918181818,606.009090909,126565.0,0006-0012-0605,1,WT
3,48907,59.0,4,5.74125,716.652542373,605.974576271,126565.0,0005-0014-0606,1,WT
3,48893,65.0,3,5.664,716.930769231,604.484615385,126565.0,0004-0013-0604,1,WT
3,48878,51.0,2,4.21225,721.519607843,607.245098039,126565.0,0003-0012-0607,1,WT
4,48866,51.0,1,4.3585,664.539215686,622.205882353,126565.0,0002-0012-0622,1,WT
4,48854,68.0,0,4.8505,666.029411765,619.573529412,126565.0,0001-0016-0619,1,WT
4,48879,58.0,2,5.0105,665.551724138,620.293103448,126565.0,0003-0013-0620,1,WT
5,49026,80.0,12,5.4955,712.075,375.0,126565.0,0013-0001-0374,1,WT
5,48867,89.0,2,6.7035,705.308988764,369.926966292,126565.0,0003-0001-0370,1,WT
5,48839,83.0,0,6.2245,703.28313253,376.981927711,126565.0,0001-0001-0377,1,WT
5,49096,80.0,17,5.4155,709.925,383.2625,126565.0,0018-0001-0383,1,WT
5,48939,39.0,7,4.15775,708.012820513,362.038461538,126565.0,0008-0001-0361,1,WT
5,48974,53.0,9,4.5,714.896226415,365.028301887,126565.0,0010-0001-0365,1,WT
5,48911,86.0,5,5.80575,709.023255814,363.162790698,126565.0,0006-0001-0363,1,WT
5,49007,77.0,11,5.1655,712.201298701,372.227272727,126565.0,0012-0001-0372,1,WT
5,49071,40.0,15,4.258,700.8,380.3,126565.0,0016-0001-0380,1,WT
5,48881,112.0,3,7.60775,707.0,368.642857143,126565.0,0004-0001-0370,1,WT
5,49043,91.0,13,5.59225,710.653846154,377.214285714,126565.0,0014-0001-0377,1,WT
5,48855,39.0,1,4.5105,703.5,373.141025641,126565.0,0002-0001-0372,1,WT
5,49111,52.0,18,4.3585,710.019230769,382.057692308,126565.0,0019-0001-0382,1,WT
5,48956,52.0,8,4.544,709.038461538,361.923076923,126565.0,0009-0001-0361,1,WT
5,48925,30.0,6,4.1875,706.766666667,363.033333333,126565.0,0007-0001-0362,1,WT
5,49085,82.0,16,5.78925,710.841463415,380.012195122,126565.0,0017-0001-0379,1,WT
5,48894,105.0,4,6.3555,709.242857143,365.50952381,126565.0,0005-0001-0365,1,WT
5,48991,38.0,10,3.7655,712.552631579,367.5,126565.0,0011-0001-0367,1,WT
6,48896,27.0,4,3.46575,759.574074074,416.574074074,126565.0,0005-0003-0417,1,WT
6,48883,52.0,3,4.60925,765.288461538,406.346153846,126565.0,0004-0003-0407,1,WT
6,48869,28.0,2,3.154,768.535714286,405.75,126565.0,0003-0003-0405,1,WT
6,48856,31.0,1,3.4525,768.048387097,404.790322581,126565.0,0002-0002-0405,1,WT
6,48841,35.0,0,3.75475,776.671428571,406.471428571,126565.0,0001-0003-0406,1,WT
7,48897,138.0,4,7.058,763.434782609,429.782608696,126565.0,0005-0004-0430,1,WT
7,48961,190.0,8,9.70125,751.384210526,434.757894737,126565.0,0009-0006-0436,1,WT
7,48996,142.0,10,6.89,751.521126761,429.76056338,126565.0,0011-0006-0430,1,WT
7,48870,120.0,2,6.5795,768.058333333,430.516666667,126565.0,0003-0004-0430,1,WT
7,49030,142.0,12,7.066,744.971830986,426.767605634,126565.0,0013-0005-0427,1,WT
7,48842,111.0,0,6.0095,770.545045045,433.166666667,126565.0,0001-0004-0433,1,WT
7,48942,141.0,7,6.89,757.414893617,430.734042553,126565.0,0008-0004-0431,1,WT
7,48914,148.0,5,7.41075,760.75,431.013513514,126565.0,0006-0004-0431,1,WT
7,48978,136.0,9,6.9665,756.448529412,431.022058824,126565.0,0010-0005-0431,1,WT
7,48884,178.0,3,8.951,765.786516854,431.168539326,126565.0,0004-0004-0433,1,WT
7,49012,145.0,11,7.155,744.996551724,427.431034483,126565.0,0012-0006-0427,1,WT
7,49047,168.0,13,8.0895,734.821428571,430.041666667,126565.0,0014-0005-0431,1,WT
7,48857,103.0,1,6.104,769.218446602,430.975728155,126565.0,0002-0003-0431,1,WT
7,48927,256.0,6,10.68725,759.95703125,426.30859375,126565.0,0007-0003-0425,1,WT
8,48899,34.0,4,3.5615,708.558823529,451.088235294,126565.0,0005-0006-0451,1,WT
8,48886,64.0,3,5.129,716.171875,440.609375,126565.0,0004-0006-0441,1,WT
8,48871,49.0,2,4.303,707.989795918,432.581632653,126565.0,0003-0005-0433,1,WT
8,48858,41.0,1,3.7655,704.256097561,432.5,126565.0,0002-0004-0432,1,WT
8,48843,43.0,0,3.886,705.430232558,433.965116279,126565.0,0001-0005-0434,1,WT
9,48900,810.0,4,18.263,655.672839506,516.565432099,126565.0,0005-0007-0515,1,WT
9,48917,802.0,5,18.27125,653.633416459,517.187032419,126565.0,0006-0007-0516,1,WT
9,48873,461.0,2,12.5,660.64967462,529.194143167,126565.0,0003-0007-0529,1,WT
9,48889,464.0,3,12.67075,657.193965517,528.0,126565.0,0004-0009-0528,1,WT
9,48859,803.0,1,17.48,666.747820672,520.150062267,126565.0,0002-0005-0519,1,WT
9,48845,834.0,0,17.79025,668.681055156,519.488009592,126565.0,0001-0007-0518,1,WT
10,48948,322.0,7,10.4885,689.922360248,559.720496894,126565.0,0008-0010-0560,1,WT
10,48933,310.0,6,10.2385,691.541935484,559.790322581,126565.0,0007-0009-0560,1,WT
10,48966,323.0,8,10.39675,690.96130031,558.688854489,126565.0,0009-0011-0558,1,WT
10,48903,310.0,4,10.3445,694.561290323,558.119354839,126565.0,0005-0010-0558,1,WT
10,48919,310.0,5,10.43825,692.683870968,559.732258065,126565.0,0006-0009-0559,1,WT
10,48985,340.0,9,11.16025,686.311764706,557.452941176,126565.0,0010-0012-0557,1,WT
10,48874,292.0,2,9.904,696.616438356,552.993150685,126565.0,0003-0008-0553,1,WT
10,48890,296.0,3,9.97025,693.158783784,553.945945946,126565.0,0004-0010-0554,1,WT
10,49002,325.0,10,10.2385,685.423076923,557.472307692,126565.0,0011-0012-0557,1,WT
10,49018,342.0,11,10.868,682.371345029,554.254385965,126565.0,0012-0012-0554,1,WT
10,48860,282.0,1,9.812,698.638297872,554.641843972,126565.0,0002-0006-0554,1,WT
10,48846,295.0,0,9.95225,702.659322034,558.438983051,126565.0,0001-0008-0558,1,WT
11,48950,374.0,7,12.504,648.927807487,570.524064171,126565.0,0008-0012-0570,1,WT
11,48935,477.0,6,15.66775,650.694968553,575.311320755,126565.0,0007-0011-0576,1,WT
11,48904,365.0,4,12.6405,657.478082192,573.880821918,126565.0,0005-0011-0572,1,WT
11,48921,431.0,5,14.49125,653.578886311,576.569605568,126565.0,0006-0011-0577,1,WT
11,48969,289.0,8,10.15825,649.634948097,574.192041522,126565.0,0009-0014-0574,1,WT
11,48875,786.0,2,20.08025,661.474554707,567.529262087,126565.0,0003-0009-0568,1,WT
11,48891,810.0,3,18.952,653.798765432,566.556790123,126565.0,0004-0011-0566,1,WT
11,48987,275.0,9,9.75,651.209090909,573.492727273,126565.0,0010-0014-0573,1,WT
11,49004,275.0,10,9.5,647.852727273,570.281818182,126565.0,0011-0014-0570,1,WT
11,49020,276.0,11,9.812,642.996376812,565.351449275,126565.0,0012-0014-0565,1,WT
11,48861,473.0,1,14.1095,662.965116279,557.614164905,126565.0,0002-0007-0558,1,WT
11,48847,387.0,0,11.883,665.474160207,562.448320413,126565.0,0001-0009-0562,1,WT
12,48912,72.0,5,5.05175,710.861111111,396.888888889,126565.0,0006-0002-0397,1,WT
12,48882,61.0,3,5.4805,714.12295082,393.827868852,126565.0,0004-0002-0393,1,WT
12,48868,25.0,2,4.286,715.22,394.74,126565.0,0003-0002-0394,1,WT
12,48926,49.0,6,4.78075,705.56122449,398.336734694,126565.0,0007-0002-0398,1,WT
12,48895,83.0,4,5.7515,712.765060241,394.753012048,126565.0,0005-0002-0394,1,WT
13,48872,360.0,2,11.58825,667.091666667,505.233333333,126565.0,0003-0006-0504,1,WT
13,48888,350.0,3,11.338,661.882857143,501.38,126565.0,0004-0008-0500,1,WT
14,48913,74.0,5,5.31025,721.364864865,428.72972973,126565.0,0006-0003-0429,1,WT
14,48929,69.0,6,4.824,718.5,433.5,126565.0,0007-0005-0433,1,WT
14,48898,117.0,4,7.404,718.534188034,429.534188034,126565.0,0005-0005-0429,1,WT
14,48885,54.0,3,4.4425,729.592592593,434.296296296,126565.0,0004-0005-0434,1,WT
14,48943,64.0,7,4.824,714.40625,429.265625,126565.0,0008-0005-0429,1,WT
15,48960,71.0,8,4.95425,698.401408451,425.401408451,126565.0,0009-0005-0425,1,WT
15,48977,71.0,9,4.9075,701.176056338,423.302816901,126565.0,0010-0004-0423,1,WT
15,48994,73.0,10,5.13225,697.828767123,423.828767123,126565.0,0011-0004-0424,1,WT
15,49010,73.0,11,5.1655,688.45890411,426.061643836,126565.0,0012-0004-0426,1,WT
15,49046,98.0,13,6.052,685.551020408,423.683673469,126565.0,0014-0004-0424,1,WT
15,49031,152.0,12,7.7865,680.467105263,430.664473684,126565.0,0013-0006-0431,1,WT
16,48962,27.0,8,3.217,731.055555556,433.092592593,126565.0,0009-0007-0433,1,WT
16,48995,35.0,10,3.5615,717.928571429,423.071428571,126565.0,0011-0005-0423,1,WT
16,49060,146.0,14,7.066,713.904109589,419.082191781,126565.0,0015-0002-0419,1,WT
16,49220,134.0,24,6.93,708.985074627,429.380597015,126565.0,0025-0006-0429,1,WT
16,49029,42.0,12,3.9005,709.69047619,418.571428571,126565.0,0013-0004-0418,1,WT
16,49161,151.0,21,7.28125,716.824503311,426.718543046,126565.0,0022-0003-0426,1,WT
16,49130,148.0,19,7.25,723.864864865,429.263513514,126565.0,0020-0004-0429,1,WT
16,49099,151.0,17,7.28125,718.341059603,421.360927152,126565.0,0018-0004-0421,1,WT
16,49197,139.0,23,7.163,709.111510791,427.737410072,126565.0,0024-0005-0427,1,WT
16,48944,32.0,7,3.404,735.03125,431.8125,126565.0,0008-0006-0431,1,WT
16,49074,153.0,15,7.413,716.303921569,418.859477124,126565.0,0016-0004-0419,1,WT
16,48979,37.0,9,3.7655,730.554054054,430.851351351,126565.0,0010-0006-0430,1,WT
16,49011,42.0,11,3.9005,710.30952381,424.357142857,126565.0,0012-0005-0424,1,WT
16,49144,142.0,20,7.0,716.253521127,424.183098592,126565.0,0021-0004-0424,1,WT
16,49115,155.0,18,7.65675,713.887096774,421.951612903,126565.0,0019-0005-0421,1,WT
16,49181,142.0,22,7.28125,713.23943662,425.802816901,126565.0,0023-0005-0425,1,WT
16,49087,157.0,16,7.32425,716.315286624,417.914012739,126565.0,0017-0003-0418,1,WT
17,48946,118.0,7,7.226,690.322033898,449.63559322,126565.0,0008-0008-0450,1,WT
17,48930,40.0,6,3.6505,696.275,439.175,126565.0,0007-0006-0439,1,WT
17,48963,63.0,8,4.9445,691.642857143,445.976190476,126565.0,0009-0008-0446,1,WT
17,48915,38.0,5,3.8115,709.789473684,433.236842105,126565.0,0006-0005-0433,1,WT
17,48980,49.0,9,4.545,685.295918367,445.153061224,126565.0,0010-0007-0446,1,WT
17,48997,56.0,10,5.00125,677.0,441.660714286,126565.0,0011-0007-0442,1,WT
17,49013,66.0,11,4.95425,686.318181818,441.03030303,126565.0,0012-0007-0441,1,WT
18,48964,112.0,8,7.87175,648.928571429,508.9375,126565.0,0009-0009-0510,1,WT
18,48982,88.0,9,7.818,646.545454545,509.738636364,126565.0,0010-0009-0510,1,WT
18,48999,36.0,10,4.1005,642.111111111,502.638888889,126565.0,0011-0009-0502,1,WT
19,48947,1027.0,7,22.22175,649.493184031,531.394839338,126565.0,0008-0009-0530,1,WT
19,48932,1095.0,6,23.367,649.087214612,532.011415525,126565.0,0007-0008-0531,1,WT
19,48965,834.0,8,18.2575,644.929256595,536.119904077,126565.0,0009-0010-0536,1,WT
19,49077,37.0,15,4.70475,635.581081081,511.310810811,126565.0,0016-0007-0512,1,WT
19,49062,148.0,14,9.06725,636.513513514,516.344594595,126565.0,0015-0004-0514,1,WT
19,48983,755.0,9,18.17575,639.52384106,533.922516556,126565.0,0010-0010-0534,1,WT
19,49000,620.0,10,17.76075,635.848387097,527.387096774,126565.0,0011-0010-0528,1,WT
19,49016,458.0,11,16.1175,633.331877729,525.340611354,126565.0,0012-0010-0526,1,WT
19,49033,282.0,12,10.6695,637.446808511,517.59929078,126565.0,0013-0008-0516,1,WT
19,49049,209.0,13,9.9945,636.523923445,516.825358852,126565.0,0014-0007-0514,1,WT
20,49078,25.0,15,3.2655,729.5,528.3,126565.0,0016-0008-0528,1,WT
20,48967,43.0,8,4.055,733.430232558,552.244186047,126565.0,0009-0012-0552,1,WT
20,48984,57.0,9,4.65425,733.271929825,550.149122807,126565.0,0010-0011-0550,1,WT
20,49001,65.0,10,5.093,727.930769231,549.807692308,126565.0,0011-0011-0550,1,WT
20,49017,78.0,11,5.37525,725.0,547.217948718,126565.0,0012-0011-0547,1,WT
20,49065,92.0,14,5.66225,721.184782609,539.641304348,126565.0,0015-0007-0540,1,WT
20,49036,89.0,12,5.77,721.050561798,547.926966292,126565.0,0013-0011-0548,1,WT
20,49053,83.0,13,5.55175,724.102409639,545.945783133,126565.0,0014-0011-0546,1,WT
21,49186,256.0,22,10.86925,610.09765625,561.03125,126565.0,0023-0010-0558,1,WT
21,49093,427.0,16,13.9105,617.488290398,557.033957845,126565.0,0017-0009-0554,1,WT
