Track,ID,Area,Time,Radius,X,Y,Cell size,Roi label,Experiment,Genotype
0,597513,39.0,0,3.7655,321.5,297.730769231,604154.0,0001-0060-0297,2,WT
0,597776,36.0,1,3.654,320.583333333,310.472222222,604154.0,0002-0048-0310,2,WT
1,598793,58.0,5,4.70425,832.706896552,306.396551724,604154.0,0006-0051-0306,2,WT
1,597515,31.0,0,3.5155,837.467741935,299.596774194,604154.0,0001-0062-0300,2,WT
1,599339,68.0,7,4.8505,832.852941176,303.911764706,604154.0,0008-0049-0304,2,WT
1,599595,65.0,8,4.8505,827.946153846,306.561538462,604154.0,0009-0049-0306,2,WT
1,598030,26.0,2,3.4525,835.576923077,307.153846154,604154.0,0003-0039-0307,2,WT
1,598526,55.0,4,4.5185,833.954545455,305.572727273,604154.0,0005-0052-0305,2,WT
1,599073,72.0,6,5.045,833.333333333,304.805555556,604154.0,0007-0055-0305,2,WT
1,597779,25.0,1,2.927,836.42,312.06,604154.0,0002-0051-0312,2,WT
1,598275,43.0,3,4.0805,834.081395349,305.709302326,604154.0,0004-0045-0306,2,WT
1,599860,69.0,9,4.95425,831.210144928,310.079710145,604154.0,0010-0055-0310,2,WT
1,600132,71.0,10,5.1005,822.781690141,308.302816901,604154.0,0011-0051-0308,2,WT
2,598024,170.0,2,7.53875,407.105882353,293.394117647,604154.0,0003-0033-0293,2,WT
2,597771,196.0,1,8.467,406.87244898,298.668367347,604154.0,0002-0043-0299,2,WT
2,599067,190.0,6,7.94075,402.221052632,294.326315789,604154.0,0007-0049-0294,2,WT
2,597517,25.0,0,2.927,400.3,305.74,604154.0,0001-0064-0306,2,WT
2,598270,190.0,3,8.257,405.915789474,294.805263158,604154.0,0004-0040-0295,2,WT
2,598785,194.0,5,8.05125,406.618556701,295.051546392,604154.0,0006-0043-0295,2,WT
2,598519,192.0,4,8.425,406.0,294.541666667,604154.0,0005-0045-0294,2,WT
3,598779,324.0,5,10.99575,488.99382716,282.271604938,604154.0,0006-0037-0282,2,WT
3,598266,364.0,3,12.8865,487.703296703,292.368131868,604154.0,0004-0036-0295,2,WT
3,597516,100.0,0,5.9515,487.36,304.53,604154.0,0001-0063-0304,2,WT
3,599585,336.0,8,11.43275,486.824404762,283.916666667,604154.0,0009-0039-0283,2,WT
3,598514,321.0,4,10.6775,488.627725857,285.979750779,604154.0,0005-0040-0286,2,WT
3,599330,332.0,7,11.31675,488.168674699,281.891566265,604154.0,0008-0040-0282,2,WT
3,598021,361.0,2,11.445,488.898891967,285.41966759,604154.0,0003-0030-0285,2,WT
3,599061,319.0,6,10.84,489.230407524,281.415360502,604154.0,0007-0043-0281,2,WT
3,597766,373.0,1,12.308,488.800268097,292.191689008,604154.0,0002-0038-0292,2,WT
4,598792,66.0,5,4.93875,641.96969697,307.818181818,604154.0,0006-0050-0307,2,WT
4,598029,35.0,2,3.5155,643.928571429,306.442857143,604154.0,0003-0038-0306,2,WT
4,598524,65.0,4,4.863,640.5,305.330769231,604154.0,0005-0050-0305,2,WT
4,597519,90.0,0,5.973,629.2,313.544444444,604154.0,0001-0066-0313,2,WT
4,597777,40.0,1,3.986,643.075,310.9,604154.0,0002-0049-0311,2,WT
